count,arrest,year,community_area,primary_type
15,15,2007,2,22
173,54,2013,34,08B
646,646,2015,43,18
389,32,2013,31,14
8,0,2015,63,01A
16,15,2008,2,16
84,22,2007,5,08A
54,48,2012,73,15
95,4,2013,16,11
34,33,2013,38,16
98,29,2014,53,04A
13,9,2016,32,15
2,2,2015,60,19
614,25,2009,53,05
49,9,2015,23,02
28,8,2010,43,17
287,53,2012,70,26
24,19,2014,15,24
4,0,2010,39,09
220,11,2007,76,14
154,20,2007,56,11
264,29,2011,22,03
224,76,2015,75,26
16,1,2014,7,02
122,9,2016,27,11
2,2,2008,34,16
633,158,2013,2,08B
2,0,2008,5,09
6,3,2012,64,17
13,13,2007,34,22
923,80,2011,30,06
1196,95,2008,19,14
39,29,2014,56,24
176,19,2007,15,11
17,4,2009,5,10
8,8,2009,28,22
479,21,2015,25,05
3,0,2011,38,09
219,31,2014,69,04B
1364,126,2014,71,06
28,7,2009,26,02
2,1,2013,2,13
106,5,2012,36,14
3,0,2012,6,12
204,202,2009,40,16
4,0,2011,55,09
13,3,2007,5,17
7,1,2014,53,01A
12,3,2008,57,20
18,6,2015,43,01A
6,2,2012,11,17
2,0,2015,3,09
71,56,2011,43,24
2,2,2015,56,22
198,198,2015,63,18
505,37,2015,26,06
12,4,2008,47,04A
1422,259,2010,44,06
319,76,2012,16,26
4,4,2007,35,16
14,3,2013,53,17
68,6,2015,34,11
124,4,2015,40,03
107,7,2013,70,11
3,3,2011,53,22
187,11,2011,13,14
581,49,2014,61,14
10,7,2014,65,15
4,4,2015,15,22
4,0,2010,13,20
33,6,2012,22,02
2,1,2008,47,01A
306,18,2016,3,14
20,16,2012,30,16
1670,201,2009,23,06
47,3,2014,69,10
19,2,2009,5,04B
168,30,2010,63,08A
194,55,2015,43,04A
411,44,2011,28,05
1,0,2010,72,09
65,2,2013,12,14
104,9,2007,21,11
3,1,2010,18,09
347,12,2016,14,14
38,8,2016,9,08B
433,433,2014,53,18
54,11,2012,11,08A
1093,82,2007,29,14
258,53,2013,53,08A
2453,1158,2010,25,26
6,6,2012,53,19
81,6,2013,51,03
9,6,2010,62,15
13,0,2014,35,02
9,1,2012,45,02
1,0,2011,31,12
1,0,2014,0,06
96,2,2016,10,05
1327,583,2007,69,26
59,2,2009,50,07
250,15,2010,75,05
6,0,2015,14,09
78,74,2008,23,24
15,12,2014,21,24
501,103,2015,16,08B
2,0,2009,,02
173,6,2015,2,11
14,1,2012,47,03
1,1,2015,32,01B
15,6,2010,63,17
9,5,2015,17,15
15,7,2011,26,01A
99,11,2012,74,08B
184,11,2013,61,07
1908,187,2011,43,06
430,18,2011,7,05
4,4,2015,71,22
129,123,2015,26,24
91,12,2015,2,03
53,46,2010,44,24
36,11,2010,30,17
7,0,2015,14,10
576,255,2012,42,26
47,2,2016,72,07
1,1,2012,41,13
1,1,2011,18,19
15,0,2012,47,11
60,6,2012,67,02
10,4,2011,,18
598,177,2016,8,26
81,3,2008,50,07
150,10,2007,21,03
4,4,2011,76,15
201,38,2012,41,08B
74,65,2009,23,24
3,3,2012,72,22
65,4,2013,51,11
4,0,2010,18,10
213,35,2016,48,08B
114,32,2011,26,04A
89,6,2007,52,07
14,1,2010,72,10
11,10,2012,63,16
11,2,2010,32,02
3,0,2009,57,20
1020,99,2011,66,14
130,31,2011,38,04B
47,11,2010,66,20
13,1,2014,69,09
138,15,2015,41,26
24,3,2014,47,05
355,96,2010,30,08A
1,1,2012,18,22
15,3,2009,47,04A
2,2,2009,35,22
15,4,2011,55,04B
72,72,2016,6,18
658,180,2015,42,08B
40,3,2016,18,07
340,340,2015,30,18
29,9,2010,39,04B
9,0,2014,12,07
1685,192,2008,23,06
633,72,2014,21,06
5,4,2009,47,01A
1,0,2007,0,11
20,8,2008,5,04B
28,4,2015,3,10
137,12,2013,70,03
88,6,2015,40,11
95,11,2015,74,26
105,9,2015,34,03
93,8,2011,35,05
642,50,2008,53,05
141,19,2007,15,03
21,6,2007,58,02
1,0,2011,55,10
4,3,2007,44,13
29,8,2007,1,02
3,3,2009,34,16
174,10,2014,31,07
16,3,2010,72,04B
1,1,2011,39,19
5,5,2014,60,16
331,58,2011,44,08A
328,86,2015,51,08B
1,0,2009,5,09
14,2,2011,38,10
64,14,2015,3,04B
22,5,2008,26,02
21,1,2008,5,10
15,14,2008,28,22
1164,82,2009,19,14
132,17,2013,16,03
85,5,2007,56,03
1,1,2010,55,19
222,221,2007,28,16
2,0,2013,66,12
227,9,2016,27,03
7,0,2010,39,10
606,116,2011,63,06
1558,1557,2011,26,18
135,113,2011,29,15
241,239,2008,40,16
189,18,2011,22,11
8,8,2010,38,19
4,1,2016,60,20
71,9,2007,49,02
9,1,2007,62,20
1477,328,2007,44,08B
6,6,2007,40,22
28,28,2014,1,16
5,5,2007,13,15
12,12,2014,58,16
226,24,2007,71,11
43,12,2013,47,26
55,4,2010,74,05
815,123,2014,15,06
51,16,2015,14,04B
109,13,2013,42,11
61,4,2011,45,11
35,13,2016,6,04A
1,1,2009,38,13
652,167,2013,40,08B
28,28,2009,7,22
13,2,2015,30,01A
426,30,2011,67,03
4,4,2013,44,22
8,0,2007,60,02
57,3,2016,49,20
1,0,2016,62,02
102,102,2007,23,19
91,89,2009,47,18
248,239,2011,30,24
18,5,2011,44,17
1,1,2012,39,22
417,22,2014,56,06
34,9,2014,28,02
189,3,2010,41,05
841,176,2009,38,08B
86,7,2008,59,07
6,6,2014,26,22
222,79,2012,51,26
1,1,2013,40,13
2,2,2010,64,16
108,103,2014,71,24
126,8,2009,4,07
1,1,2016,6,01A
58,4,2016,39,07
26,4,2016,58,20
28,4,2016,1,20
11,3,2010,18,04B
93,27,2015,30,04A
41,7,2016,37,11
74,74,2014,49,16
616,44,2007,24,07
122,20,2009,55,08B
88,88,2012,43,16
9,9,2009,2,16
312,75,2014,51,08B
17,0,2013,39,10
188,39,2008,75,08A
40,23,2008,25,01A
36,2,2012,44,10
7,7,2013,38,19
1,1,2015,60,16
166,7,2015,31,07
5,5,2007,22,01A
256,46,2012,38,08A
1,1,2009,57,12
127,13,2010,16,03
43,7,2012,55,08A
19,4,2009,21,02
65,3,2016,52,05
25,0,2016,57,03
5,5,2008,34,19
1,0,2010,66,12
7,4,2012,18,24
6,1,2013,72,04B
11,6,2009,35,24
2,1,2007,,11
118,45,2007,22,04A
250,37,2016,61,04B
266,39,2008,64,08B
379,131,2008,25,04A
70,12,2009,20,04B
147,11,2007,72,05
22,22,2009,40,19
42,7,2014,3,04B
12,1,2008,75,17
76,4,2007,18,05
16,5,2012,38,17
164,49,2011,71,04A
36,9,2007,41,04B
14,6,2014,30,01A
42,11,2007,45,04A
973,76,2012,25,03
142,6,2013,41,05
52,13,2014,14,04B
810,73,2015,15,06
1,1,2007,7,19
31,28,2011,8,15
63,63,2015,58,16
341,19,2008,63,05
22,22,2009,23,22
9,7,2012,72,24
2,1,2012,55,17
7,2,2013,18,04B
284,141,2016,76,26
10,10,2015,1,16
11,0,2007,75,09
719,144,2010,40,08B
5,5,2010,44,22
10,4,2007,74,04B
726,40,2011,53,06
47,47,2015,49,16
769,81,2008,35,06
4,0,2011,64,09
69,18,2014,30,04A
13,4,2011,71,01A
310,8,2009,30,05
2,0,2007,45,01A
9,9,2008,2,19
120,115,2015,71,24
5,5,2015,26,22
46,7,2010,47,26
38,4,2013,74,05
140,17,2010,42,11
406,21,2015,56,06
37,3,2015,28,02
5,0,2009,41,17
67,6,2010,51,11
582,26,2011,23,05
502,62,2009,49,03
1,1,2013,11,16
12,2,2014,14,10
3,0,2013,18,10
901,31,2009,46,14
113,12,2014,2,03
133,121,2014,26,24
365,122,2011,20,08B
577,27,2009,73,14
211,16,2008,1,11
2,2,2014,71,22
5,0,2008,37,20
90,10,2008,58,11
7,1,2009,56,02
3581,555,2009,28,06
55,54,2012,53,16
6,5,2014,17,15
30,2,2007,41,10
14,7,2009,7,24
65,52,2013,44,24
1,0,2011,11,09
23,4,2013,30,17
250,43,2008,49,11
103,9,2011,25,02
270,23,2007,34,06
33,33,2011,30,22
8,7,2012,39,24
23,20,2009,54,15
13,3,2009,74,17
251,10,2012,40,05
325,47,2009,1,03
10,4,2007,74,10
113,36,2007,20,08A
5930,5884,2008,25,18
121,17,2009,58,03
515,27,2010,61,07
1,0,2016,58,12
24,8,2009,15,02
608,606,2007,22,18
770,371,2007,3,26
210,144,2007,26,11
809,334,2016,29,26
171,171,2007,45,18
2,2,2009,36,15
1422,1421,2011,71,18
1266,93,2007,2,06
93,13,2009,41,08A
68,4,2008,60,11
144,18,2010,70,03
19,1,2015,47,05
20,18,2007,40,24
116,26,2014,41,26
136,5,2007,39,05
3,2,2014,42,13
12,1,2015,69,09
81,58,2008,28,24
560,28,2016,24,05
24,2,2013,39,04B
54,7,2008,71,02
9,1,2008,20,09
403,161,2007,14,26
7,7,2007,35,19
167,35,2012,44,04B
74,13,2014,34,03
1142,55,2008,43,05
1,1,2012,30,19
111,24,2014,74,26
30,3,2016,61,10
277,67,2013,30,08A
82,6,2014,40,11
262,55,2008,11,08B
3071,200,2008,7,06
26,6,2009,60,03
1,0,2007,62,12
24,3,2014,3,10
1,0,2016,60,12
47,6,2009,74,08A
18,5,2009,27,20
13,2,2009,20,10
8,0,2013,72,10
821,48,2016,69,14
636,79,2015,21,06
12,2,2007,20,17
19,3,2013,32,02
15,1,2015,12,07
446,443,2014,30,18
47,12,2013,66,20
733,192,2014,42,08B
87,84,2013,76,18
299,18,2015,6,05
8,3,2007,12,04A
22,1,2015,2,20
210,16,2011,40,07
868,151,2013,77,06
282,53,2013,24,08A
2,2,2016,23,22
166,166,2014,24,18
772,161,2009,76,26
2,0,2012,25,12
147,40,2013,29,04A
60,19,2014,76,08A
32,28,2012,14,15
1411,94,2010,68,06
623,48,2012,23,07
16,5,2013,29,01A
13,1,2007,21,20
195,6,2016,30,05
8,1,2012,17,10
51,51,2011,24,22
67,25,2010,8,04A
12,1,2013,4,10
24,5,2013,24,17
44,39,2012,3,15
52,5,2009,57,03
12,0,2014,19,09
11,1,2016,21,02
218,5,2009,52,05
30,9,2014,52,04A
681,64,2011,33,06
37,4,2010,13,11
6,6,2010,17,22
561,36,2010,66,03
1,1,2014,76,17
170,141,2010,71,15
16,13,2016,35,24
207,6,2012,50,06
254,17,2014,5,14
3,1,2015,34,20
2,1,2014,52,01A
15,4,2013,70,20
50,7,2008,57,11
341,335,2007,31,18
30,3,2016,20,04B
2,2,2016,40,19
3,3,2012,10,16
3,0,2013,59,09
307,73,2009,61,04B
2,0,2010,8,01A
8,1,2013,52,17
371,82,2014,29,08A
375,32,2011,10,06
188,10,2007,4,05
13,8,2016,36,15
5,2,2013,76,04A
33,32,2007,12,18
69,68,2014,27,16
1131,581,2009,29,26
54,6,2016,41,08A
1,0,2010,70,12
23,6,2007,15,20
28,1,2008,61,09
11,7,2013,17,24
709,157,2010,65,06
92,33,2014,24,04A
70,9,2012,48,08A
2619,2546,2013,29,18
1084,52,2009,24,05
1,1,2010,9,16
14,7,2013,4,04B
79,57,2013,26,15
20,2,2016,74,08A
1,0,2009,60,12
277,35,2012,32,14
5,3,2014,24,01A
3,3,2012,33,16
13,0,2016,20,10
28,3,2016,27,20
39,14,2009,61,10
72,10,2016,60,03
28,3,2007,62,03
372,97,2012,59,06
102,96,2014,44,15
10,4,2013,16,20
518,175,2010,6,26
46,18,2007,61,17
25,6,2015,8,17
1115,75,2009,69,14
59,5,2015,45,07
1,1,2013,50,09
5,5,2015,57,16
19,8,2007,56,20
34,5,2011,67,20
576,40,2016,46,14
19,3,2014,29,17
266,18,2015,22,07
4,1,2007,31,01A
26,3,2007,27,02
82,22,2013,52,08A
1247,70,2010,67,14
541,540,2010,8,18
8,0,2016,41,17
352,17,2016,49,03
1256,308,2011,61,08B
93,30,2014,13,08B
451,24,2016,73,14
3653,391,2016,28,06
2,0,2012,77,09
3,1,2012,48,17
15,0,2016,56,02
148,148,2014,52,18
39,25,2016,54,15
15,13,2012,4,24
12,0,2015,46,09
221,9,2014,62,06
1,1,2011,61,13
2,1,2016,74,17
7,5,2016,7,24
12,3,2012,17,04B
20,3,2016,15,02
446,95,2007,61,08A
2,1,2015,73,09
159,24,2016,1,03
201,7,2010,20,07
151,9,2016,58,03
289,72,2015,8,08A
93,41,2007,31,04A
24,11,2010,16,20
459,207,2013,6,26
601,62,2011,16,14
66,19,2015,24,04A
13,1,2011,48,10
2,0,2016,57,20
2,1,2011,9,09
1,0,2010,50,09
37,34,2007,51,15
12,11,2015,27,16
216,215,2009,6,18
14,2,2016,47,04A
440,44,2007,30,07
380,78,2015,29,08A
11,11,2014,57,16
61,3,2014,45,07
9,5,2010,17,24
626,40,2008,3,14
129,6,2012,35,07
28,8,2014,8,17
768,272,2013,65,06
77,2,2009,18,07
2217,2212,2010,29,18
23,6,2010,4,04B
4,4,2010,48,19
86,66,2010,26,15
8,2,2010,52,17
105,91,2015,44,15
103,24,2012,13,26
50,43,2011,24,24
4,2,2010,76,04A
5,2,2015,24,01A
1,0,2013,70,12
113,113,2015,52,18
17,1,2012,68,09
80,20,2012,25,20
103,19,2015,13,08B
656,61,2008,14,14
66,15,2008,9,08B
120,7,2013,20,07
57,2,2009,72,07
274,5,2014,22,07
33,3,2015,29,17
117,116,2012,37,18
278,79,2014,8,08A
2,1,2007,21,12
84,76,2016,23,24
2,0,2014,73,09
1321,774,2009,8,26
100,6,2008,10,05
8,1,2007,57,02
110,14,2010,52,08A
879,56,2013,67,14
272,50,2009,48,08B
222,216,2013,8,18
1,1,2015,13,13
232,42,2015,62,06
8,2,2014,46,09
76,8,2011,31,11
69,17,2015,76,08A
33,2,2011,12,11
89,6,2008,37,03
199,199,2015,24,18
394,107,2007,17,08B
15,15,2016,47,18
35,4,2009,49,20
6,1,2009,62,02
1372,110,2013,68,06
151,53,2011,54,26
9,9,2012,4,22
13,1,2014,2,20
26,9,2009,6,04A
360,31,2014,6,05
19,9,2010,29,01A
8,8,2016,7,22
22,5,2009,58,20
107,16,2009,39,07
79,6,2016,4,07
40,18,2009,37,11
28,2,2009,1,20
185,65,2010,29,04A
110,31,2011,17,08A
571,114,2016,38,08B
259,19,2012,7,07
1,1,2016,2,16
76,76,2010,76,18
998,148,2010,77,06
127,22,2016,55,08B
1,1,2007,17,13
70,10,2008,33,05
403,98,2010,24,08A
4,1,2007,15,12
7,5,2015,76,17
20,11,2008,32,15
2,0,2010,59,09
38,12,2015,52,04A
13,0,2015,19,09
5,4,2013,8,01A
414,80,2012,6,11
1,0,2012,37,01A
430,18,2011,70,14
1,1,2016,34,16
224,149,2008,27,11
47,10,2011,48,04B
19,0,2010,70,20
1,1,2011,4,19
1,0,2013,16,12
25,2,2013,13,11
1,1,2013,17,22
348,46,2013,66,03
151,133,2013,71,15
22,5,2012,37,04A
585,30,2016,19,14
85,71,2007,42,15
12,2,2011,17,17
10,2,2009,60,20
46,20,2013,8,04A
3,1,2014,34,20
178,5,2015,5,14
1,0,2015,52,01A
9,1,2010,4,10
39,14,2010,24,17
296,30,2009,27,03
30,24,2011,52,24
113,28,2011,36,26
7,1,2012,65,09
20,1,2013,13,03
15,1,2012,65,10
1,0,2010,4,09
224,5,2016,53,05
154,20,2013,66,11
17,17,2009,32,15
164,140,2013,68,24
18,5,2014,40,20
171,143,2012,69,15
2,0,2011,22,12
523,27,2012,28,07
274,192,2009,27,11
52,51,2014,10,18
1,1,2011,9,04B
28,6,2010,50,04B
18,1,2016,5,10
10,10,2016,28,22
38,1,2016,26,02
32,2,2015,19,10
14,7,2010,59,10
346,34,2012,6,03
10,3,2008,60,20
4,2,2013,36,02
46,22,2010,77,24
354,29,2008,27,03
55,8,2013,10,08A
32,26,2013,15,15
51,8,2009,37,03
78,78,2011,62,18
12,12,2012,24,16
599,42,2007,43,07
83,14,2014,73,04B
16,8,2007,26,20
9,2,2013,54,02
98,32,2012,27,04A
171,40,2014,46,04B
55,8,2008,49,20
2,0,2008,62,02
3,3,2012,59,22
38,9,2008,6,04A
19,0,2008,1,20
6,0,2011,12,03
13,10,2007,16,15
39,16,2008,37,11
1,1,2008,6,01A
22,7,2008,58,20
92,5,2008,39,07
1,0,2007,71,12
307,45,2012,68,04B
10,9,2013,56,15
4,4,2010,65,22
17,2,2012,31,02
2,1,2011,45,12
58,3,2016,59,07
8,4,2012,27,01A
15,3,2010,51,20
102,2,2010,5,07
3,3,2011,10,22
298,15,2011,51,14
10,4,2014,33,04A
12,3,2013,10,17
47,6,2009,33,05
260,10,2011,52,06
13,0,2014,46,10
176,4,2013,45,14
545,25,2011,42,14
568,62,2009,14,14
48,8,2009,9,08B
18,5,2010,42,20
1,0,2013,51,12
7,4,2015,66,13
1,1,2014,10,01A
646,172,2007,77,08B
1,0,2012,12,02
67,5,2008,72,07
78,13,2011,31,03
9,2,2014,73,10
1,1,2012,50,22
1069,274,2015,66,08B
456,31,2010,17,06
2,2,2011,33,22
1,1,2007,77,13
14,13,2013,65,24
17,7,2014,10,04A
45,2,2016,50,07
6,1,2013,33,17
104,0,2009,10,05
1416,241,2008,8,26
125,35,2011,77,08A
316,64,2008,48,08B
3280,255,2011,24,06
22,1,2012,68,10
30,26,2007,70,15
24,3,2011,6,02
12,12,2014,27,19
625,170,2007,73,26
19,6,2011,62,04A
830,254,2007,46,26
179,173,2008,6,18
1,1,2010,68,22
37,12,2012,65,04B
1271,1269,2012,27,18
742,318,2012,66,26
213,23,2014,67,07
11,9,2013,21,15
520,44,2009,3,14
40,3,2010,59,04B
1267,137,2016,23,06
210,12,2014,20,14
108,24,2015,19,04B
70,19,2013,33,08A
61,6,2008,18,07
670,50,2013,22,14
4,0,2011,9,10
243,29,2007,63,07
9,1,2010,50,10
32,30,2014,33,18
19,5,2011,77,17
20,20,2015,62,24
13,6,2016,5,04B
7,7,2013,77,22
18,3,2015,73,10
8,5,2011,10,24
2618,511,2007,68,08B
3,2,2014,66,13
402,31,2013,17,06
24,21,2010,65,24
2,0,2010,33,17
104,4,2016,58,11
224,8,2016,1,11
20,6,2015,46,10
12,0,2016,37,20
2,0,2007,26,12
1,0,2010,51,12
25,2,2012,77,10
3,0,2012,9,17
500,106,2011,68,08A
222,10,2016,49,11
371,13,2007,53,07
13,12,2012,59,24
2,0,2008,1,12
1,1,2014,37,16
13,4,2015,10,04A
1,1,2008,58,12
211,4,2010,45,14
1796,1796,2016,25,18
77,15,2007,71,20
3,2,2007,68,13
20,4,2013,42,20
7,2,2011,45,20
1064,279,2014,66,08B
979,85,2010,22,14
7,1,2013,50,10
229,25,2015,67,07
30,5,2011,22,20
113,5,2016,60,11
113,10,2007,59,05
47,4,2007,62,11
1320,676,2008,29,26
9,9,2010,77,22
22,17,2010,21,15
29,5,2013,59,04B
21,4,2009,61,09
11,11,2015,27,19
48,2,2016,71,02
8,0,2016,20,09
985,40,2008,24,05
36,28,2016,28,24
101,18,2010,33,08A
1,1,2010,48,16
5,2,2012,9,08A
703,68,2012,4,06
19,17,2014,62,24
5,5,2013,68,22
141,27,2016,11,08B
31,31,2015,33,18
1955,75,2016,7,06
583,18,2016,43,05
35,7,2008,61,10
28,4,2011,68,17
64,63,2012,57,18
109,27,2014,19,04B
236,11,2015,20,14
3,1,2007,37,02
1161,85,2008,69,14
236,13,2011,2,07
15,5,2013,59,10
1,1,2007,65,13
6,0,2010,36,02
13,4,2015,40,20
24,17,2013,77,24
100,8,2007,50,05
61,15,2010,10,08A
88,15,2016,25,01A
111,17,2016,75,08A
1,1,2015,62,22
3,3,2011,4,16
99,20,2011,65,08A
20,2,2013,50,04B
55,7,2008,57,03
192,8,2008,52,05
141,118,2010,68,24
23,3,2014,19,10
36,6,2010,13,03
410,92,2016,25,04A
48,5,2009,57,11
374,123,2007,65,08B
47,47,2015,10,18
140,33,2016,64,08B
333,51,2008,61,04B
173,31,2010,66,11
8,0,2013,51,20
103,4,2013,5,07
2,1,2012,17,09
2,0,2012,57,01A
5,0,2016,75,17
182,34,2015,46,04B
11,5,2010,10,17
89,16,2015,73,04B
793,130,2008,76,26
15,6,2011,65,17
175,5,2016,63,05
7,6,2011,33,24
2,1,2015,33,01A
14,13,2010,56,15
4,4,2013,65,22
1,0,2010,42,12
9,1,2010,54,02
701,89,2016,35,06
19,4,2015,33,04A
14,10,2012,50,24
107,3,2011,34,07
2,0,2012,47,20
33,26,2010,15,15
48,16,2012,77,04B
895,283,2007,19,26
12,8,2012,57,04A
23,6,2015,61,02
896,284,2010,66,26
36,7,2014,57,08A
1419,1417,2010,27,18
42,8,2010,65,04B
8,8,2012,68,22
28,0,2007,8,02
692,53,2013,4,06
104,19,2009,57,26
12,0,2013,9,08A
24,1,2011,33,10
13,6,2011,10,04B
4,4,2014,9,18
693,145,2016,53,08B
3,0,2015,41,20
63,58,2013,57,18
1,0,2016,53,13
1301,67,2009,71,14
7,0,2012,50,10
8,8,2014,46,22
286,42,2015,27,08A
1,1,2010,33,19
4,0,2015,74,20
5,5,2015,29,16
206,19,2016,68,07
29,4,2012,59,04B
3,3,2011,9,22
16,13,2013,59,24
42,42,2011,68,19
7,4,2014,57,17
989,74,2008,15,14
81,73,2014,8,16
186,12,2007,19,11
6,2,2009,76,03
5,2,2013,9,17
2,1,2010,12,02
179,30,2016,28,04B
24,3,2013,77,10
13,2,2012,42,20
1,1,2010,52,16
81,1,2007,11,07
1,1,2009,33,13
652,652,2011,46,18
69,7,2014,32,07
25,2,2010,68,10
91,81,2014,19,24
22,2,2016,8,20
165,31,2008,76,11
653,31,2008,56,14
28,4,2008,73,02
281,97,2009,33,08B
12,1,2014,62,04B
43,6,2008,46,02
15,4,2015,27,17
390,389,2011,73,18
451,26,2012,17,06
255,16,2015,35,14
1,0,2013,47,20
200,14,2007,77,05
8,8,2015,19,22
7,7,2010,59,22
18,16,2013,50,24
99,13,2016,65,07
71,8,2007,64,07
98,30,2010,27,04A
25,23,2008,45,15
10,1,2013,57,04A
153,14,2016,2,08A
731,306,2016,49,26
110,2,2016,28,10
2,2,2016,5,22
82,82,2010,24,16
28,2,2009,9,05
29,11,2013,77,04B
1,0,2014,9,04A
130,7,2011,75,07
12,1,2014,62,10
216,51,2016,58,26
2,1,2007,3,12
194,8,2008,48,05
370,113,2016,1,26
2,0,2013,17,09
1,0,2013,57,01A
123,98,2008,61,24
123,1,2012,5,07
12,1,2012,51,20
9,2,2010,27,01A
12,6,2010,31,02
8,8,2012,65,22
384,70,2010,68,04B
411,20,2015,66,05
227,199,2009,67,15
8,0,2016,34,17
212,44,2009,10,08B
34,31,2015,73,24
8,0,2011,10,10
554,23,2010,28,07
22,9,2011,33,04B
5,0,2011,73,01A
119,101,2010,69,15
4,2,2011,46,01A
8,0,2016,7,09
25,3,2016,2,17
426,37,2009,29,03
1,0,2012,4,09
114,104,2015,46,24
18,5,2010,65,10
712,72,2014,23,14
262,33,2016,20,06
22,22,2012,77,24
598,54,2008,21,14
283,43,2010,6,03
5,0,2012,59,10
146,59,2011,46,04A
1244,316,2009,61,06
126,37,2007,62,26
70,25,2011,73,04A
459,14,2015,7,14
159,26,2016,60,26
58,42,2008,22,15
182,74,2008,29,11
28,5,2012,50,04B
287,222,2007,25,15
45,8,2016,34,08A
10,6,2013,27,01A
12,5,2013,31,02
553,44,2008,44,07
13,9,2012,56,15
276,64,2013,68,04B
4,2,2015,9,04A
19,8,2008,13,04A
9,0,2011,24,09
16,5,2009,66,01A
12,2,2012,10,17
1007,77,2008,8,11
2,0,2016,76,20
5,3,2016,16,01A
901,49,2007,68,05
6,0,2010,17,09
3,3,2014,19,22
13,3,2010,57,04A
9,9,2013,24,16
191,65,2009,66,04A
516,43,2014,66,05
63,15,2010,77,04B
54,10,2016,16,04A
23,19,2012,15,15
1,0,2010,47,20
1,1,2011,9,24
2,2,2013,59,22
276,37,2009,8,03
55,3,2011,47,14
19,16,2010,50,24
8,8,2014,76,16
3,1,2016,8,12
88,21,2013,27,04A
7,2,2011,59,17
14,5,2012,54,02
8,3,2015,62,10
114,105,2014,46,24
1,0,2016,43,13
1362,384,2008,24,08B
526,524,2011,19,18
543,35,2011,48,06
82,13,2012,10,08A
6,1,2012,36,02
356,40,2013,6,03
36,8,2008,19,02
16,0,2016,23,09
606,30,2009,26,14
35,31,2014,73,24
254,62,2007,59,08B
195,37,2012,66,11
155,19,2007,46,11
10,0,2013,65,10
23,6,2012,13,03
446,22,2014,7,14
1,1,2007,59,13
102,6,2007,73,11
394,37,2013,28,07
2,0,2007,76,02
1657,326,2016,43,08B
5,5,2008,24,13
64,7,2011,59,08A
120,99,2013,69,15
75,3,2016,11,05
164,143,2012,68,24
756,48,2015,23,14
44,44,2016,70,18
103,26,2012,33,08A
376,77,2008,52,08B
8,5,2011,60,15
3,0,2014,41,20
4,4,2015,9,18
84,83,2008,13,18
56,10,2016,29,20
15,13,2012,21,15
8,8,2012,77,22
27,0,2016,3,02
396,88,2007,50,08B
3,2,2011,13,02
29,7,2014,61,02
60,27,2015,57,08A
17,8,2007,14,20
751,56,2012,22,14
62,61,2016,16,18
24,3,2011,36,03
239,14,2007,65,05
1276,1273,2009,66,18
97,10,2016,77,07
10,10,2014,29,16
736,369,2009,27,26
5,1,2014,74,20
69,69,2010,57,18
296,52,2014,27,08A
91,7,2016,64,05
3,3,2015,46,22
1,1,2008,52,13
691,266,2013,66,26
1542,1530,2013,27,18
23,5,2013,65,04B
731,42,2010,4,06
101,19,2011,50,08A
17,2,2010,9,08A
386,88,2016,63,08B
1,0,2011,52,09
6,3,2012,33,17
112,38,2011,19,04A
11,11,2012,65,24
63,7,2011,54,03
10,3,2016,70,01A
22,1,2009,,14
43,36,2011,1,15
46,45,2011,58,15
398,397,2007,61,16
29,4,2013,68,10
1,1,2011,77,19
165,87,2008,37,26
68,68,2015,8,16
6,2,2015,57,17
19,19,2008,61,22
199,11,2014,35,14
172,122,2011,49,15
192,9,2012,45,14
32,6,2014,27,17
51,10,2007,29,02
14,3,2015,62,04B
2,0,2016,5,24
11,3,2007,3,20
7,5,2010,59,24
67,12,2016,70,04A
88,79,2015,19,24
74,5,2015,32,07
4,0,2010,9,17
1,0,2013,12,02
2,0,2011,19,01A
19,1,2016,14,02
25,5,2010,77,10
8,0,2010,77,09
2,0,2010,48,17
38,1,2008,,14
151,151,2011,68,16
167,167,2013,37,18
699,232,2015,6,08B
284,275,2012,8,18
43,12,2014,37,08A
1,1,2016,20,22
975,72,2012,67,14
16,16,2009,61,22
2,2,2016,30,13
135,83,2009,37,26
3,2,2015,6,13
199,11,2012,20,07
160,27,2011,24,04B
71,12,2013,25,20
13,0,2013,68,09
885,210,2016,30,08B
16,0,2011,54,11
144,144,2016,42,18
25,7,2010,17,04B
12,2,2011,52,10
34,17,2010,4,24
65,7,2011,12,26
287,65,2009,52,08B
93,10,2010,48,08A
12,0,2011,36,11
797,297,2012,65,06
113,9,2013,35,07
1,0,2015,75,12
54,53,2009,13,18
8,8,2007,47,15
16,14,2015,39,15
84,13,2013,13,26
53,20,2016,51,04A
719,371,2008,27,26
1347,1338,2008,66,18
3,0,2016,51,01A
492,197,2012,6,26
474,45,2016,5,06
41,4,2011,66,02
358,95,2010,59,06
70,70,2015,48,18
286,35,2016,23,04B
32,32,2015,29,19
1,1,2009,52,13
806,113,2015,19,06
3,0,2011,32,20
308,33,2010,32,14
21,6,2013,37,04A
1508,86,2007,49,14
173,152,2012,71,15
415,45,2012,66,03
16,1,2014,75,20
35,1,2012,13,11
385,37,2007,46,03
40,2,2007,55,07
1309,359,2009,24,08B
4,1,2013,65,09
379,138,2007,4,08B
26,14,2010,3,15
204,26,2007,73,03
228,31,2007,38,07
714,35,2008,26,14
9,3,2016,42,01A
39,20,2012,8,04A
29,8,2009,19,02
29,5,2016,23,10
5,3,2012,8,01A
79,19,2016,42,04A
