count,day,year,community_area,primary_type
2,124,2007,26,18
1,124,2007,27,03
2,124,2007,27,06
2,124,2007,27,07
1,124,2007,27,08A
3,124,2007,27,08B
2,124,2007,27,14
5,124,2007,27,16
1,124,2007,27,18
2,124,2007,27,26
1,124,2007,28,02
4,124,2007,28,03
1,124,2007,28,05
13,124,2007,28,06
1,124,2007,28,08A
7,124,2007,28,08B
4,124,2007,28,11
7,124,2007,28,14
5,124,2007,28,16
1,124,2007,28,17
4,124,2007,28,18
5,124,2007,28,26
1,124,2007,29,04A
1,124,2007,29,04B
1,124,2007,29,05
2,124,2007,29,06
1,124,2007,29,07
3,124,2007,29,08A
4,124,2007,29,08B
2,124,2007,29,14
2,124,2007,29,16
10,124,2007,29,18
2,124,2007,29,19
2,124,2007,29,24
4,124,2007,29,26
1,124,2007,30,04B
5,124,2007,30,06
1,124,2007,30,08A
3,124,2007,30,08B
3,124,2007,30,14
1,124,2007,30,15
3,124,2007,30,16
4,124,2007,30,18
3,124,2007,30,26
5,124,2007,31,06
1,124,2007,31,07
1,124,2007,31,08B
1,124,2007,31,11
1,124,2007,31,13
2,124,2007,31,14
1,124,2007,31,26
2,124,2007,32,05
14,124,2007,32,06
1,124,2007,32,09
3,124,2007,32,11
1,124,2007,32,14
1,124,2007,32,17
1,124,2007,32,18
1,124,2007,32,24
1,124,2007,32,26
1,124,2007,33,08B
2,124,2007,33,14
2,124,2007,33,18
6,124,2007,33,26
1,124,2007,34,14
1,124,2007,34,18
1,124,2007,35,04B
1,124,2007,35,05
3,124,2007,35,06
1,124,2007,35,08A
6,124,2007,35,08B
1,124,2007,35,18
5,124,2007,35,26
1,124,2007,36,03
1,124,2007,36,07
1,124,2007,36,26
1,124,2007,37,06
1,124,2007,37,18
3,124,2007,37,26
1,124,2007,38,04A
4,124,2007,38,06
2,124,2007,38,07
1,124,2007,38,08A
7,124,2007,38,08B
4,124,2007,38,14
1,124,2007,38,15
1,124,2007,38,26
1,124,2007,39,11
1,124,2007,39,14
1,124,2007,39,18
1,124,2007,39,19
2,124,2007,40,04B
4,124,2007,40,06
2,124,2007,40,07
2,124,2007,40,08B
1,124,2007,40,14
1,124,2007,40,15
1,124,2007,40,18
3,124,2007,41,06
1,124,2007,41,08B
1,124,2007,41,14
1,124,2007,41,18
1,124,2007,41,24
1,124,2007,41,26
1,124,2007,42,03
1,124,2007,42,05
1,124,2007,42,07
1,124,2007,42,08A
4,124,2007,42,08B
6,124,2007,42,14
4,124,2007,42,18
2,124,2007,42,26
3,124,2007,43,03
2,124,2007,43,04A
3,124,2007,43,05
9,124,2007,43,06
2,124,2007,43,07
3,124,2007,43,08A
7,124,2007,43,08B
15,124,2007,43,14
7,124,2007,43,18
1,124,2007,43,24
3,124,2007,43,26
1,124,2007,44,04A
3,124,2007,44,05
3,124,2007,44,06
4,124,2007,44,07
2,124,2007,44,08A
6,124,2007,44,08B
1,124,2007,44,11
1,124,2007,44,14
4,124,2007,44,18
1,124,2007,44,26
3,124,2007,45,06
4,124,2007,45,08B
1,124,2007,45,14
1,124,2007,45,18
1,124,2007,45,26
1,124,2007,46,02
3,124,2007,46,03
1,124,2007,46,04B
4,124,2007,46,05
2,124,2007,46,06
2,124,2007,46,07
4,124,2007,46,08A
5,124,2007,46,08B
1,124,2007,46,11
1,124,2007,46,13
8,124,2007,46,14
1,124,2007,46,15
12,124,2007,46,18
1,124,2007,46,20
1,124,2007,46,24
2,124,2007,46,26
1,124,2007,47,24
2,124,2007,48,08B
1,124,2007,48,14
1,124,2007,48,18
2,124,2007,49,04A
2,124,2007,49,04B
2,124,2007,49,05
6,124,2007,49,06
2,124,2007,49,07
2,124,2007,49,08A
9,124,2007,49,08B
1,124,2007,49,10
2,124,2007,49,14
1,124,2007,49,16
7,124,2007,49,18
4,124,2007,49,26
1,124,2007,50,04B
1,124,2007,50,08B
1,124,2007,50,14
1,124,2007,50,24
1,124,2007,50,26
3,124,2007,51,06
1,124,2007,51,08B
1,124,2007,51,17
1,124,2007,51,18
1,124,2007,51,19
2,124,2007,52,11
3,124,2007,53,06
2,124,2007,53,07
1,124,2007,53,08A
7,124,2007,53,08B
4,124,2007,53,14
1,124,2007,53,15
3,124,2007,53,18
1,124,2007,53,20
3,124,2007,53,26
1,124,2007,54,06
3,124,2007,54,08B
1,124,2007,54,14
1,124,2007,54,15
2,124,2007,54,18
3,124,2007,55,06
1,124,2007,55,26
2,124,2007,56,04B
2,124,2007,56,05
1,124,2007,56,07
1,124,2007,56,08A
2,124,2007,56,08B
1,124,2007,56,14
1,124,2007,56,24
4,124,2007,56,26
1,124,2007,57,06
1,124,2007,57,08B
1,124,2007,57,14
1,124,2007,58,03
1,124,2007,58,05
1,124,2007,58,06
1,124,2007,58,11
2,124,2007,58,14
2,124,2007,58,16
2,124,2007,58,17
4,124,2007,58,18
1,124,2007,58,22
1,124,2007,58,24
2,124,2007,59,05
1,124,2007,59,14
1,124,2007,59,22
1,124,2007,60,04B
2,124,2007,60,06
3,124,2007,60,08B
2,124,2007,60,11
1,124,2007,60,26
1,124,2007,61,02
1,124,2007,61,03
1,124,2007,61,04B
3,124,2007,61,05
1,124,2007,61,06
2,124,2007,61,08B
1,124,2007,61,10
3,124,2007,61,14
5,124,2007,61,18
1,124,2007,61,24
1,124,2007,61,26
1,124,2007,62,08B
1,124,2007,62,18
1,124,2007,62,26
1,124,2007,63,02
1,124,2007,63,05
3,124,2007,63,06
2,124,2007,63,08A
2,124,2007,63,08B
1,124,2007,63,14
1,124,2007,63,15
1,124,2007,63,18
1,124,2007,63,24
1,124,2007,63,26
2,124,2007,64,08B
1,124,2007,64,14
1,124,2007,65,03
1,124,2007,65,04A
1,124,2007,65,05
2,124,2007,65,06
1,124,2007,65,08B
1,124,2007,65,14
1,124,2007,65,22
2,124,2007,65,26
2,124,2007,66,03
2,124,2007,66,04B
2,124,2007,66,05
5,124,2007,66,06
3,124,2007,66,07
2,124,2007,66,08A
12,124,2007,66,08B
5,124,2007,66,14
1,124,2007,66,15
1,124,2007,66,19
4,124,2007,66,26
3,124,2007,67,03
1,124,2007,67,04A
2,124,2007,67,05
9,124,2007,67,06
4,124,2007,67,07
2,124,2007,67,08A
5,124,2007,67,08B
1,124,2007,67,09
1,124,2007,67,10
3,124,2007,67,11
2,124,2007,67,14
3,124,2007,67,16
11,124,2007,67,18
1,124,2007,67,19
4,124,2007,67,26
1,124,2007,68,03
1,124,2007,68,04A
4,124,2007,68,04B
1,124,2007,68,05
7,124,2007,68,06
1,124,2007,68,07
1,124,2007,68,08A
7,124,2007,68,08B
1,124,2007,68,11
2,124,2007,68,14
1,124,2007,68,18
2,124,2007,68,26
2,124,2007,69,03
2,124,2007,69,04B
1,124,2007,69,05
5,124,2007,69,06
4,124,2007,69,07
1,124,2007,69,08A
3,124,2007,69,08B
2,124,2007,69,11
3,124,2007,69,14
2,124,2007,69,18
5,124,2007,69,26
1,124,2007,70,03
2,124,2007,70,05
2,124,2007,70,06
2,124,2007,70,07
2,124,2007,70,08B
1,124,2007,70,10
1,124,2007,70,11
5,124,2007,70,14
1,124,2007,70,19
3,124,2007,71,03
3,124,2007,71,04B
2,124,2007,71,05
6,124,2007,71,06
6,124,2007,71,08B
1,124,2007,71,13
6,124,2007,71,14
2,124,2007,71,18
1,124,2007,71,20
8,124,2007,71,26
1,124,2007,72,08A
3,124,2007,72,14
2,124,2007,73,03
2,124,2007,73,04B
2,124,2007,73,06
1,124,2007,73,07
4,124,2007,73,08A
1,124,2007,73,08B
3,124,2007,73,14
1,124,2007,73,18
2,124,2007,73,26
3,124,2007,74,06
1,124,2007,74,14
1,124,2007,74,18
1,124,2007,75,06
1,124,2007,75,08B
2,124,2007,75,14
1,124,2007,75,18
2,124,2007,75,26
3,124,2007,76,06
1,124,2007,76,14
1,124,2007,76,18
3,124,2007,76,26
3,124,2007,77,06
2,124,2007,77,07
1,124,2007,77,08A
1,124,2007,77,08B
3,124,2007,77,14
1,124,2007,77,26
1,124,2007,,14
1,125,2007,1,02
3,125,2007,1,03
1,125,2007,1,04B
2,125,2007,1,06
1,125,2007,1,08A
4,125,2007,1,14
3,125,2007,1,18
2,125,2007,1,26
6,125,2007,2,06
2,125,2007,2,08B
2,125,2007,2,14
1,125,2007,2,26
3,125,2007,3,06
2,125,2007,3,08B
2,125,2007,3,14
2,125,2007,3,18
1,125,2007,3,26
1,125,2007,4,06
1,125,2007,4,09
2,125,2007,4,14
1,125,2007,4,18
1,125,2007,5,05
5,125,2007,5,06
1,125,2007,5,07
1,125,2007,5,08B
1,125,2007,5,11
2,125,2007,5,14
1,125,2007,5,24
1,125,2007,5,26
1,125,2007,6,03
1,125,2007,6,04B
4,125,2007,6,05
8,125,2007,6,06
1,125,2007,6,07
3,125,2007,6,08A
4,125,2007,6,08B
2,125,2007,6,11
6,125,2007,6,14
1,125,2007,6,17
2,125,2007,6,18
1,125,2007,6,19
1,125,2007,6,24
5,125,2007,6,26
2,125,2007,7,03
2,125,2007,7,05
4,125,2007,7,06
2,125,2007,7,08B
2,125,2007,7,11
7,125,2007,7,14
1,125,2007,7,18
1,125,2007,7,26
15,125,2007,8,06
1,125,2007,8,07
2,125,2007,8,08A
10,125,2007,8,08B
3,125,2007,8,11
1,125,2007,8,14
4,125,2007,8,18
1,125,2007,8,24
10,125,2007,8,26
1,125,2007,9,08A
1,125,2007,9,08B
1,125,2007,9,26
1,125,2007,10,03
1,125,2007,10,08B
3,125,2007,11,06
1,125,2007,11,10
2,125,2007,11,26
2,125,2007,12,26
1,125,2007,13,06
1,125,2007,14,05
2,125,2007,14,06
3,125,2007,14,08B
1,125,2007,14,11
1,125,2007,14,14
1,125,2007,14,18
1,125,2007,15,03
1,125,2007,15,05
2,125,2007,15,06
1,125,2007,15,07
5,125,2007,15,08B
2,125,2007,15,11
1,125,2007,15,14
1,125,2007,15,18
2,125,2007,15,26
1,125,2007,16,04B
1,125,2007,16,05
3,125,2007,16,06
1,125,2007,16,08A
1,125,2007,16,08B
3,125,2007,16,14
1,125,2007,16,26
1,125,2007,17,04A
1,125,2007,17,05
3,125,2007,17,06
1,125,2007,17,08A
4,125,2007,17,14
1,125,2007,17,18
1,125,2007,18,14
1,125,2007,19,03
1,125,2007,19,05
5,125,2007,19,06
1,125,2007,19,07
2,125,2007,19,08A
4,125,2007,19,08B
1,125,2007,19,10
2,125,2007,19,11
2,125,2007,19,14
1,125,2007,19,16
2,125,2007,19,18
1,125,2007,19,22
3,125,2007,19,26
1,125,2007,20,03
1,125,2007,20,05
1,125,2007,20,06
1,125,2007,20,08B
1,125,2007,20,18
1,125,2007,20,26
1,125,2007,21,05
3,125,2007,21,06
3,125,2007,21,08B
2,125,2007,21,14
1,125,2007,21,15
2,125,2007,21,18
3,125,2007,21,26
1,125,2007,22,03
2,125,2007,22,05
6,125,2007,22,06
3,125,2007,22,08B
1,125,2007,22,11
10,125,2007,22,14
1,125,2007,22,17
2,125,2007,22,26
5,125,2007,23,03
2,125,2007,23,04B
3,125,2007,23,06
7,125,2007,23,08B
1,125,2007,23,10
3,125,2007,23,14
7,125,2007,23,18
2,125,2007,23,19
6,125,2007,23,26
1,125,2007,24,03
3,125,2007,24,05
8,125,2007,24,06
4,125,2007,24,07
1,125,2007,24,08A
7,125,2007,24,08B
5,125,2007,24,14
1,125,2007,24,18
1,125,2007,24,26
1,125,2007,25,01A
1,125,2007,25,02
2,125,2007,25,03
2,125,2007,25,04A
1,125,2007,25,04B
2,125,2007,25,05
10,125,2007,25,06
5,125,2007,25,07
2,125,2007,25,08A
12,125,2007,25,08B
1,125,2007,25,10
4,125,2007,25,14
12,125,2007,25,18
4,125,2007,25,19
5,125,2007,25,26
2,125,2007,26,03
2,125,2007,26,04B
2,125,2007,26,06
1,125,2007,26,07
1,125,2007,26,08A
3,125,2007,26,08B
3,125,2007,26,14
3,125,2007,26,18
1,125,2007,27,03
2,125,2007,27,04B
2,125,2007,27,05
3,125,2007,27,06
4,125,2007,27,08B
1,125,2007,27,10
1,125,2007,27,14
3,125,2007,27,18
2,125,2007,27,26
1,125,2007,28,05
13,125,2007,28,06
4,125,2007,28,07
2,125,2007,28,08B
1,125,2007,28,10
6,125,2007,28,14
4,125,2007,28,26
2,125,2007,29,03
2,125,2007,29,04B
4,125,2007,29,05
5,125,2007,29,06
1,125,2007,29,07
4,125,2007,29,08B
2,125,2007,29,14
2,125,2007,29,18
2,125,2007,29,26
1,125,2007,30,04A
2,125,2007,30,04B
2,125,2007,30,06
1,125,2007,30,07
1,125,2007,30,08A
4,125,2007,30,08B
2,125,2007,30,11
2,125,2007,30,14
1,125,2007,30,15
1,125,2007,30,18
2,125,2007,30,26
2,125,2007,31,04A
1,125,2007,31,06
1,125,2007,31,07
2,125,2007,31,08B
1,125,2007,31,11
2,125,2007,31,14
3,125,2007,31,18
1,125,2007,31,26
2,125,2007,32,03
1,125,2007,32,04A
2,125,2007,32,05
10,125,2007,32,06
2,125,2007,32,08B
2,125,2007,32,11
1,125,2007,32,14
1,125,2007,32,18
1,125,2007,32,26
3,125,2007,33,06
1,125,2007,33,08A
2,125,2007,33,08B
1,125,2007,33,14
1,125,2007,33,26
1,125,2007,34,03
1,125,2007,34,18
1,125,2007,34,26
1,125,2007,35,03
2,125,2007,35,06
1,125,2007,35,07
1,125,2007,35,08A
1,125,2007,35,08B
19,125,2007,35,18
1,125,2007,35,26
1,125,2007,36,26
1,125,2007,37,03
1,125,2007,37,05
1,125,2007,37,06
1,125,2007,37,14
2,125,2007,38,04B
1,125,2007,38,05
1,125,2007,38,06
2,125,2007,38,07
3,125,2007,38,08B
1,125,2007,38,14
1,125,2007,38,15
3,125,2007,38,26
1,125,2007,39,03
2,125,2007,39,06
2,125,2007,39,08B
1,125,2007,39,11
1,125,2007,39,14
2,125,2007,39,26
1,125,2007,40,04B
1,125,2007,40,06
1,125,2007,40,11
1,125,2007,40,18
1,125,2007,40,26
1,125,2007,41,06
1,125,2007,41,08B
1,125,2007,41,14
2,125,2007,41,26
1,125,2007,42,04B
1,125,2007,42,05
2,125,2007,42,06
1,125,2007,42,07
1,125,2007,42,08A
3,125,2007,42,08B
2,125,2007,42,14
1,125,2007,42,18
1,125,2007,42,20
1,125,2007,42,24
6,125,2007,42,26
2,125,2007,43,03
4,125,2007,43,06
3,125,2007,43,07
2,125,2007,43,08A
7,125,2007,43,08B
8,125,2007,43,14
4,125,2007,43,18
1,125,2007,43,24
9,125,2007,43,26
2,125,2007,44,03
1,125,2007,44,04A
1,125,2007,44,04B
2,125,2007,44,05
8,125,2007,44,06
1,125,2007,44,07
2,125,2007,44,08A
6,125,2007,44,08B
5,125,2007,44,14
2,125,2007,44,18
1,125,2007,44,24
5,125,2007,44,26
1,125,2007,45,02
1,125,2007,45,04A
1,125,2007,45,04B
1,125,2007,45,08B
1,125,2007,45,18
1,125,2007,46,04A
2,125,2007,46,04B
1,125,2007,46,05
3,125,2007,46,06
1,125,2007,46,07
1,125,2007,46,08A
4,125,2007,46,08B
5,125,2007,46,14
1,125,2007,46,16
11,125,2007,46,18
1,125,2007,46,26
1,125,2007,47,03
1,125,2007,47,06
1,125,2007,47,08B
1,125,2007,47,14
1,125,2007,48,06
2,125,2007,48,18
2,125,2007,48,26
1,125,2007,49,02
1,125,2007,49,03
4,125,2007,49,04B
3,125,2007,49,05
3,125,2007,49,06
1,125,2007,49,07
8,125,2007,49,08B
1,125,2007,49,11
8,125,2007,49,14
1,125,2007,49,15
3,125,2007,49,18
1,125,2007,49,20
2,125,2007,49,26
1,125,2007,50,05
1,125,2007,50,07
2,125,2007,50,08B
1,125,2007,50,14
1,125,2007,51,11
1,125,2007,52,06
1,125,2007,52,14
1,125,2007,52,18
1,125,2007,52,26
1,125,2007,53,04A
2,125,2007,53,05
2,125,2007,53,06
1,125,2007,53,07
6,125,2007,53,08B
6,125,2007,53,14
5,125,2007,53,18
4,125,2007,53,26
1,125,2007,54,08B
1,125,2007,54,11
1,125,2007,54,26
1,125,2007,55,08A
2,125,2007,55,14
2,125,2007,55,26
1,125,2007,56,02
2,125,2007,56,03
2,125,2007,56,05
5,125,2007,56,06
1,125,2007,56,07
2,125,2007,56,08B
1,125,2007,56,11
4,125,2007,56,14
8,125,2007,56,16
1,125,2007,56,18
1,125,2007,56,26
1,125,2007,57,03
3,125,2007,57,06
1,125,2007,57,07
1,125,2007,57,08B
2,125,2007,57,16
2,125,2007,57,26
1,125,2007,58,07
3,125,2007,58,08B
3,125,2007,58,14
2,125,2007,58,18
1,125,2007,58,24
1,125,2007,58,26
2,125,2007,59,06
1,125,2007,59,08B
2,125,2007,59,14
1,125,2007,59,22
1,125,2007,59,26
1,125,2007,60,04A
1,125,2007,60,05
2,125,2007,60,06
2,125,2007,60,08B
1,125,2007,60,11
4,125,2007,60,14
2,125,2007,60,26
2,125,2007,61,04A
5,125,2007,61,04B
6,125,2007,61,06
1,125,2007,61,07
3,125,2007,61,08A
10,125,2007,61,08B
4,125,2007,61,14
1,125,2007,61,15
1,125,2007,61,16
2,125,2007,61,18
1,125,2007,61,19
4,125,2007,61,26
1,125,2007,62,08B
1,125,2007,62,18
3,125,2007,62,26
2,125,2007,63,06
1,125,2007,63,07
1,125,2007,63,18
1,125,2007,63,24
1,125,2007,63,26
4,125,2007,64,06
3,125,2007,64,14
1,125,2007,65,04A
3,125,2007,65,05
6,125,2007,65,06
1,125,2007,65,08B
5,125,2007,65,14
1,125,2007,65,18
1,125,2007,65,24
1,125,2007,65,26
4,125,2007,66,03
1,125,2007,66,04B
3,125,2007,66,06
1,125,2007,66,07
3,125,2007,66,08B
1,125,2007,66,10
4,125,2007,66,14
1,125,2007,66,18
5,125,2007,66,26
2,125,2007,67,03
2,125,2007,67,04A
4,125,2007,67,04B
1,125,2007,67,05
4,125,2007,67,06
1,125,2007,67,07
1,125,2007,67,08A
10,125,2007,67,08B
2,125,2007,67,14
1,125,2007,67,15
6,125,2007,67,18
1,125,2007,67,19
1,125,2007,67,22
5,125,2007,67,26
1,125,2007,68,03
2,125,2007,68,04A
2,125,2007,68,04B
3,125,2007,68,06
1,125,2007,68,07
2,125,2007,68,08A
10,125,2007,68,08B
2,125,2007,68,11
7,125,2007,68,14
3,125,2007,68,18
1,125,2007,68,24
2,125,2007,68,26
3,125,2007,69,03
4,125,2007,69,04B
2,125,2007,69,06
1,125,2007,69,07
3,125,2007,69,08A
6,125,2007,69,08B
2,125,2007,69,14
1,125,2007,69,17
4,125,2007,69,18
4,125,2007,69,26
1,125,2007,70,03
1,125,2007,70,04A
2,125,2007,70,06
1,125,2007,70,14
1,125,2007,70,18
3,125,2007,71,03
2,125,2007,71,04B
2,125,2007,71,05
9,125,2007,71,06
1,125,2007,71,08A
6,125,2007,71,08B
4,125,2007,71,14
1,125,2007,71,15
4,125,2007,71,18
1,125,2007,71,20
3,125,2007,71,26
2,125,2007,72,05
2,125,2007,72,06
2,125,2007,72,08B
1,125,2007,72,11
2,125,2007,72,14
1,125,2007,73,01A
1,125,2007,73,04A
2,125,2007,73,04B
1,125,2007,73,07
1,125,2007,73,08B
3,125,2007,73,14
3,125,2007,73,18
1,125,2007,73,26
1,125,2007,74,06
2,125,2007,74,14
1,125,2007,74,18
1,125,2007,75,04B
1,125,2007,75,05
2,125,2007,75,06
1,125,2007,75,08A
3,125,2007,75,08B
1,125,2007,75,14
1,125,2007,75,18
1,125,2007,76,06
1,125,2007,76,08A
1,125,2007,76,08B
1,125,2007,76,14
1,125,2007,76,26
1,125,2007,77,06
1,125,2007,77,07
1,125,2007,77,08B
1,125,2007,77,14
1,125,2007,77,18
1,125,2007,77,22
1,125,2007,77,26
1,126,2007,1,03
1,126,2007,1,04B
5,126,2007,1,06
2,126,2007,1,08A
4,126,2007,1,08B
6,126,2007,1,14
2,126,2007,1,18
4,126,2007,1,26
4,126,2007,2,06
2,126,2007,2,08B
5,126,2007,2,14
1,126,2007,2,18
2,126,2007,3,05
4,126,2007,3,06
1,126,2007,3,08A
4,126,2007,3,08B
2,126,2007,3,14
1,126,2007,3,17
1,126,2007,3,18
1,126,2007,3,26
1,126,2007,4,03
1,126,2007,4,04B
3,126,2007,4,06
1,126,2007,4,14
1,126,2007,4,17
1,126,2007,4,26
2,126,2007,5,04B
2,126,2007,5,06
1,126,2007,5,07
2,126,2007,5,08B
1,126,2007,5,18
1,126,2007,6,03
2,126,2007,6,04B
7,126,2007,6,06
1,126,2007,6,08A
7,126,2007,6,08B
2,126,2007,6,11
2,126,2007,6,14
2,126,2007,6,26
1,126,2007,7,03
1,126,2007,7,04B
8,126,2007,7,06
2,126,2007,7,07
3,126,2007,7,08B
1,126,2007,7,10
5,126,2007,7,14
1,126,2007,7,17
2,126,2007,7,26
1,126,2007,8,02
3,126,2007,8,03
13,126,2007,8,06
1,126,2007,8,08A
6,126,2007,8,08B
1,126,2007,8,10
1,126,2007,8,11
3,126,2007,8,14
2,126,2007,8,16
1,126,2007,8,19
6,126,2007,8,26
1,126,2007,9,05
1,126,2007,9,06
1,126,2007,9,08A
1,126,2007,9,14
1,126,2007,10,06
1,126,2007,10,08B
1,126,2007,10,14
2,126,2007,10,26
1,126,2007,11,04A
1,126,2007,11,08A
2,126,2007,11,08B
3,126,2007,11,14
1,126,2007,11,18
2,126,2007,12,14
2,126,2007,13,06
3,126,2007,13,26
5,126,2007,14,08B
2,126,2007,14,14
1,126,2007,14,18
2,126,2007,14,26
2,126,2007,15,05
3,126,2007,15,06
2,126,2007,15,07
1,126,2007,15,08A
3,126,2007,15,08B
1,126,2007,15,10
1,126,2007,15,11
6,126,2007,15,14
1,126,2007,15,17
1,126,2007,15,18
1,126,2007,15,26
1,126,2007,16,04B
1,126,2007,16,05
1,126,2007,16,07
1,126,2007,16,08A
2,126,2007,16,08B
3,126,2007,16,14
1,126,2007,16,18
1,126,2007,16,26
1,126,2007,17,05
2,126,2007,17,06
2,126,2007,17,07
1,126,2007,17,08B
1,126,2007,17,11
1,126,2007,17,14
1,126,2007,17,18
1,126,2007,17,26
3,126,2007,18,26
1,126,2007,19,04A
2,126,2007,19,05
1,126,2007,19,06
2,126,2007,19,07
6,126,2007,19,08B
1,126,2007,19,10
10,126,2007,19,14
3,126,2007,19,26
1,126,2007,20,03
1,126,2007,20,07
1,126,2007,20,08A
2,126,2007,20,08B
3,126,2007,20,14
1,126,2007,20,18
1,126,2007,21,05
1,126,2007,21,06
3,126,2007,21,08B
1,126,2007,21,14
1,126,2007,21,18
3,126,2007,21,26
1,126,2007,22,03
2,126,2007,22,04A
2,126,2007,22,04B
1,126,2007,22,05
6,126,2007,22,06
1,126,2007,22,07
1,126,2007,22,08A
4,126,2007,22,08B
1,126,2007,22,10
1,126,2007,22,11
4,126,2007,22,14
1,126,2007,22,26
2,126,2007,23,03
1,126,2007,23,04A
2,126,2007,23,04B
2,126,2007,23,05
3,126,2007,23,06
1,126,2007,23,07
1,126,2007,23,08A
6,126,2007,23,08B
6,126,2007,23,14
1,126,2007,23,18
1,126,2007,23,19
4,126,2007,23,26
1,126,2007,24,03
2,126,2007,24,04B
2,126,2007,24,05
8,126,2007,24,06
1,126,2007,24,07
2,126,2007,24,08A
2,126,2007,24,08B
6,126,2007,24,14
1,126,2007,24,17
2,126,2007,24,26
3,126,2007,25,03
2,126,2007,25,04A
3,126,2007,25,04B
9,126,2007,25,06
3,126,2007,25,07
3,126,2007,25,08A
15,126,2007,25,08B
2,126,2007,25,10
3,126,2007,25,14
12,126,2007,25,18
3,126,2007,25,26
1,126,2007,26,04A
1,126,2007,26,07
4,126,2007,26,08B
2,126,2007,26,14
1,126,2007,26,18
1,126,2007,26,26
2,126,2007,27,03
1,126,2007,27,04A
1,126,2007,27,04B
2,126,2007,27,05
1,126,2007,27,06
1,126,2007,27,08A
6,126,2007,27,08B
1,126,2007,27,11
3,126,2007,27,14
3,126,2007,27,18
1,126,2007,27,19
4,126,2007,27,26
1,126,2007,28,04A
6,126,2007,28,06
3,126,2007,28,07
3,126,2007,28,08B
1,126,2007,28,11
5,126,2007,28,14
1,126,2007,28,18
1,126,2007,28,26
1,126,2007,29,02
3,126,2007,29,03
2,126,2007,29,04B
2,126,2007,29,05
4,126,2007,29,06
2,126,2007,29,07
6,126,2007,29,08B
3,126,2007,29,14
4,126,2007,29,18
1,126,2007,29,19
3,126,2007,29,26
1,126,2007,30,03
1,126,2007,30,04B
2,126,2007,30,05
2,126,2007,30,06
2,126,2007,30,08A
5,126,2007,30,08B
1,126,2007,30,14
1,126,2007,30,15
1,126,2007,30,17
3,126,2007,30,18
1,126,2007,30,24
5,126,2007,30,26
1,126,2007,31,04B
3,126,2007,31,06
3,126,2007,31,08B
2,126,2007,31,11
1,126,2007,31,14
1,126,2007,31,17
3,126,2007,31,26
1,126,2007,32,05
12,126,2007,32,06
1,126,2007,32,08A
1,126,2007,32,14
1,126,2007,33,04A
5,126,2007,33,06
1,126,2007,33,08A
1,126,2007,33,20
3,126,2007,33,26
1,126,2007,34,03
1,126,2007,34,04B
1,126,2007,34,26
2,126,2007,35,06
1,126,2007,35,07
2,126,2007,35,08B
1,126,2007,35,18
5,126,2007,35,26
1,126,2007,36,08B
1,126,2007,36,11
1,126,2007,36,26
1,126,2007,37,02
1,126,2007,37,03
2,126,2007,37,04A
1,126,2007,37,08A
3,126,2007,37,08B
1,126,2007,38,04A
3,126,2007,38,05
1,126,2007,38,06
4,126,2007,38,08B
3,126,2007,38,14
1,126,2007,38,18
1,126,2007,38,24
1,126,2007,39,06
1,126,2007,39,08B
1,126,2007,39,26
1,126,2007,40,02
1,126,2007,40,08A
3,126,2007,40,08B
2,126,2007,40,14
1,126,2007,40,19
3,126,2007,40,26
1,126,2007,41,04B
3,126,2007,41,06
1,126,2007,41,07
1,126,2007,41,08B
1,126,2007,42,02
1,126,2007,42,03
1,126,2007,42,04A
3,126,2007,42,04B
2,126,2007,42,05
2,126,2007,42,07
1,126,2007,42,08A
2,126,2007,42,08B
1,126,2007,42,11
1,126,2007,42,14
1,126,2007,42,18
2,126,2007,42,26
4,126,2007,43,03
2,126,2007,43,04A
1,126,2007,43,04B
3,126,2007,43,05
2,126,2007,43,06
1,126,2007,43,07
2,126,2007,43,08A
7,126,2007,43,08B
1,126,2007,43,10
1,126,2007,43,11
12,126,2007,43,14
4,126,2007,43,18
4,126,2007,43,26
1,126,2007,44,03
1,126,2007,44,04A
3,126,2007,44,06
5,126,2007,44,08B
4,126,2007,44,14
4,126,2007,44,18
1,126,2007,44,24
4,126,2007,44,26
2,126,2007,45,03
1,126,2007,45,05
1,126,2007,45,18
2,126,2007,46,04A
1,126,2007,46,05
1,126,2007,46,06
1,126,2007,46,07
2,126,2007,46,08A
8,126,2007,46,08B
1,126,2007,46,11
3,126,2007,46,14
2,126,2007,46,18
2,126,2007,46,26
3,126,2007,47,08B
4,126,2007,48,08B
2,126,2007,48,14
1,126,2007,48,26
1,126,2007,49,04A
1,126,2007,49,04B
1,126,2007,49,05
2,126,2007,49,06
3,126,2007,49,08A
9,126,2007,49,08B
6,126,2007,49,14
1,126,2007,49,17
1,126,2007,49,18
3,126,2007,49,26
1,126,2007,50,02
1,126,2007,50,03
1,126,2007,50,05
1,126,2007,50,08A
1,126,2007,50,08B
3,126,2007,50,14
1,126,2007,50,26
1,126,2007,51,03
1,126,2007,51,06
1,126,2007,51,08A
2,126,2007,51,14
2,126,2007,51,26
1,126,2007,52,06
1,126,2007,52,08B
2,126,2007,52,14
1,126,2007,52,24
1,126,2007,53,04A
1,126,2007,53,04B
3,126,2007,53,05
3,126,2007,53,06
3,126,2007,53,07
1,126,2007,53,08A
6,126,2007,53,08B
1,126,2007,53,09
1,126,2007,53,10
7,126,2007,53,14
1,126,2007,53,15
3,126,2007,53,18
4,126,2007,53,26
1,126,2007,54,03
