count,year,community_area,primary_type
430,2011,7,05
2497,2011,7,06
274,2011,7,07
114,2011,7,08A
365,2011,7,08B
4,2011,7,09
28,2011,7,10
294,2011,7,11
2,2011,7,12
2,2011,7,13
559,2011,7,14
2,2011,7,15
3,2011,7,16
27,2011,7,17
82,2011,7,18
8,2011,7,20
21,2011,7,22
25,2011,7,24
307,2011,7,26
21,2012,7,02
138,2012,7,03
22,2012,7,04A
36,2012,7,04B
563,2012,7,05
2239,2012,7,06
259,2012,7,07
118,2012,7,08A
360,2012,7,08B
1,2012,7,09
31,2012,7,10
251,2012,7,11
2,2012,7,13
540,2012,7,14
4,2012,7,15
1,2012,7,16
11,2012,7,17
86,2012,7,18
1,2012,7,19
5,2012,7,20
11,2012,7,22
11,2012,7,24
298,2012,7,26
13,2013,7,02
129,2013,7,03
14,2013,7,04A
25,2013,7,04B
297,2013,7,05
2124,2013,7,06
211,2013,7,07
96,2013,7,08A
365,2013,7,08B
19,2013,7,10
300,2013,7,11
4,2013,7,13
493,2013,7,14
7,2013,7,15
2,2013,7,16
23,2013,7,17
66,2013,7,18
1,2013,7,19
4,2013,7,20
21,2013,7,22
16,2013,7,24
246,2013,7,26
1,2014,7,01A
16,2014,7,02
98,2014,7,03
22,2014,7,04A
37,2014,7,04B
202,2014,7,05
1983,2014,7,06
137,2014,7,07
98,2014,7,08A
340,2014,7,08B
1,2014,7,09
27,2014,7,10
283,2014,7,11
1,2014,7,12
2,2014,7,13
446,2014,7,14
7,2014,7,15
1,2014,7,16
24,2014,7,17
58,2014,7,18
3,2014,7,20
20,2014,7,22
13,2014,7,24
266,2014,7,26
23,2015,7,02
116,2015,7,03
14,2015,7,04A
24,2015,7,04B
213,2015,7,05
1753,2015,7,06
110,2015,7,07
65,2015,7,08A
315,2015,7,08B
2,2015,7,09
19,2015,7,10
310,2015,7,11
459,2015,7,14
6,2015,7,15
24,2015,7,17
45,2015,7,18
8,2015,7,20
22,2015,7,22
10,2015,7,24
213,2015,7,26
30,2016,7,02
134,2016,7,03
23,2016,7,04A
29,2016,7,04B
256,2016,7,05
1955,2016,7,06
145,2016,7,07
84,2016,7,08A
320,2016,7,08B
8,2016,7,09
27,2016,7,10
470,2016,7,11
1,2016,7,12
422,2016,7,14
6,2016,7,15
9,2016,7,17
29,2016,7,18
6,2016,7,20
8,2016,7,22
7,2016,7,24
246,2016,7,26
2,2007,8,01A
28,2007,8,02
352,2007,8,03
83,2007,8,04A
241,2007,8,04B
322,2007,8,05
5247,2007,8,06
319,2007,8,07
452,2007,8,08A
1700,2007,8,08B
3,2007,8,09
103,2007,8,10
936,2007,8,11
21,2007,8,12
6,2007,8,13
1032,2007,8,14
50,2007,8,15
296,2007,8,16
52,2007,8,17
832,2007,8,18
13,2007,8,19
15,2007,8,20
65,2007,8,22
80,2007,8,24
1626,2007,8,26
5,2008,8,01A
35,2008,8,02
345,2008,8,03
62,2008,8,04A
237,2008,8,04B
331,2008,8,05
5610,2008,8,06
333,2008,8,07
388,2008,8,08A
1615,2008,8,08B
77,2008,8,10
1007,2008,8,11
8,2008,8,12
11,2008,8,13
940,2008,8,14
47,2008,8,15
272,2008,8,16
50,2008,8,17
605,2008,8,18
10,2008,8,19
9,2008,8,20
44,2008,8,22
56,2008,8,24
1416,2008,8,26
1,2009,8,01A
24,2009,8,02
276,2009,8,03
57,2009,8,04A
171,2009,8,04B
238,2009,8,05
5141,2009,8,06
218,2009,8,07
331,2009,8,08A
1466,2009,8,08B
4,2009,8,09
92,2009,8,10
954,2009,8,11
4,2009,8,12
6,2009,8,13
888,2009,8,14
35,2009,8,15
255,2009,8,16
29,2009,8,17
655,2009,8,18
8,2009,8,19
5,2009,8,20
30,2009,8,22
67,2009,8,24
1321,2009,8,26
2,2010,8,01A
28,2010,8,02
347,2010,8,03
67,2010,8,04A
167,2010,8,04B
274,2010,8,05
5077,2010,8,06
276,2010,8,07
361,2010,8,08A
1287,2010,8,08B
2,2010,8,09
72,2010,8,10
862,2010,8,11
2,2010,8,12
8,2010,8,13
739,2010,8,14
41,2010,8,15
156,2010,8,16
42,2010,8,17
541,2010,8,18
11,2010,8,19
5,2010,8,20
32,2010,8,22
75,2010,8,24
1118,2010,8,26
3,2011,8,01A
32,2011,8,02
350,2011,8,03
58,2011,8,04A
153,2011,8,04B
212,2011,8,05
5047,2011,8,06
250,2011,8,07
317,2011,8,08A
1136,2011,8,08B
3,2011,8,09
69,2011,8,10
1241,2011,8,11
3,2011,8,12
9,2011,8,13
639,2011,8,14
31,2011,8,15
125,2011,8,16
38,2011,8,17
411,2011,8,18
6,2011,8,19
10,2011,8,20
38,2011,8,22
81,2011,8,24
964,2011,8,26
5,2012,8,01A
43,2012,8,02
267,2012,8,03
39,2012,8,04A
122,2012,8,04B
258,2012,8,05
5522,2012,8,06
136,2012,8,07
286,2012,8,08A
1212,2012,8,08B
2,2012,8,09
99,2012,8,10
1140,2012,8,11
6,2012,8,12
4,2012,8,13
701,2012,8,14
28,2012,8,15
92,2012,8,16
24,2012,8,17
284,2012,8,18
7,2012,8,19
17,2012,8,20
36,2012,8,22
72,2012,8,24
880,2012,8,26
5,2013,8,01A
45,2013,8,02
196,2013,8,03
46,2013,8,04A
101,2013,8,04B
243,2013,8,05
4872,2013,8,06
160,2013,8,07
281,2013,8,08A
1076,2013,8,08B
1,2013,8,09
89,2013,8,10
1056,2013,8,11
12,2013,8,12
5,2013,8,13
466,2013,8,14
27,2013,8,15
71,2013,8,16
34,2013,8,17
222,2013,8,18
2,2013,8,19
13,2013,8,20
32,2013,8,22
94,2013,8,24
954,2013,8,26
5,2014,8,01A
44,2014,8,02
176,2014,8,03
51,2014,8,04A
111,2014,8,04B
158,2014,8,05
4077,2014,8,06
151,2014,8,07
278,2014,8,08A
1081,2014,8,08B
4,2014,8,09
70,2014,8,10
1023,2014,8,11
6,2014,8,12
4,2014,8,13
493,2014,8,14
32,2014,8,15
81,2014,8,16
28,2014,8,17
198,2014,8,18
12,2014,8,20
35,2014,8,22
69,2014,8,24
791,2014,8,26
1,2015,8,01A
54,2015,8,02
204,2015,8,03
47,2015,8,04A
103,2015,8,04B
183,2015,8,05
4214,2015,8,06
153,2015,8,07
289,2015,8,08A
950,2015,8,08B
7,2015,8,09
102,2015,8,10
1086,2015,8,11
5,2015,8,12
1,2015,8,13
512,2015,8,14
29,2015,8,15
68,2015,8,16
25,2015,8,17
246,2015,8,18
9,2015,8,20
25,2015,8,22
54,2015,8,24
681,2015,8,26
5,2016,8,01A
88,2016,8,02
294,2016,8,03
78,2016,8,04A
132,2016,8,04B
203,2016,8,05
4891,2016,8,06
296,2016,8,07
304,2016,8,08A
1102,2016,8,08B
4,2016,8,09
136,2016,8,10
1411,2016,8,11
3,2016,8,12
3,2016,8,13
658,2016,8,14
41,2016,8,15
13,2016,8,16
33,2016,8,17
120,2016,8,18
2,2016,8,19
22,2016,8,20
29,2016,8,22
42,2016,8,24
596,2016,8,26
1,2007,9,02
2,2007,9,03
5,2007,9,04A
4,2007,9,04B
15,2007,9,05
87,2007,9,06
6,2007,9,07
22,2007,9,08A
70,2007,9,08B
5,2007,9,10
19,2007,9,11
106,2007,9,14
1,2007,9,15
1,2007,9,16
4,2007,9,17
5,2007,9,18
2,2007,9,20
1,2007,9,22
63,2007,9,26
4,2008,9,03
3,2008,9,04A
2,2008,9,04B
20,2008,9,05
109,2008,9,06
12,2008,9,07
16,2008,9,08A
66,2008,9,08B
28,2008,9,11
1,2008,9,12
133,2008,9,14
1,2008,9,16
4,2008,9,17
3,2008,9,18
1,2008,9,20
1,2008,9,22
2,2008,9,24
67,2008,9,26
1,2009,9,02
2,2009,9,03
5,2009,9,04A
5,2009,9,04B
28,2009,9,05
96,2009,9,06
12,2009,9,07
12,2009,9,08A
48,2009,9,08B
1,2009,9,09
2,2009,9,10
19,2009,9,11
1,2009,9,12
82,2009,9,14
1,2009,9,15
1,2009,9,16
2,2009,9,17
1,2009,9,18
8,2009,9,20
1,2009,9,24
58,2009,9,26
1,2010,9,02
3,2010,9,03
2,2010,9,04B
20,2010,9,05
64,2010,9,06
8,2010,9,07
17,2010,9,08A
57,2010,9,08B
4,2010,9,10
17,2010,9,11
44,2010,9,14
1,2010,9,16
4,2010,9,17
6,2010,9,18
1,2010,9,20
1,2010,9,24
55,2010,9,26
1,2011,9,02
1,2011,9,04A
1,2011,9,04B
33,2011,9,05
82,2011,9,06
7,2011,9,07
16,2011,9,08A
74,2011,9,08B
2,2011,9,09
4,2011,9,10
26,2011,9,11
71,2011,9,14
5,2011,9,18
1,2011,9,20
3,2011,9,22
1,2011,9,24
41,2011,9,26
1,2012,9,02
4,2012,9,03
9,2012,9,04A
3,2012,9,04B
20,2012,9,05
70,2012,9,06
8,2012,9,07
5,2012,9,08A
61,2012,9,08B
1,2012,9,10
25,2012,9,11
1,2012,9,12
56,2012,9,14
3,2012,9,17
7,2012,9,18
1,2012,9,20
49,2012,9,26
1,2013,9,03
3,2013,9,04B
14,2013,9,05
74,2013,9,06
6,2013,9,07
12,2013,9,08A
53,2013,9,08B
4,2013,9,10
19,2013,9,11
54,2013,9,14
5,2013,9,17
4,2013,9,18
2,2013,9,20
47,2013,9,26
1,2014,9,03
1,2014,9,04A
2,2014,9,04B
16,2014,9,05
56,2014,9,06
3,2014,9,07
10,2014,9,08A
32,2014,9,08B
7,2014,9,10
23,2014,9,11
39,2014,9,14
1,2014,9,17
4,2014,9,18
1,2014,9,24
47,2014,9,26
1,2015,9,02
1,2015,9,03
4,2015,9,04A
2,2015,9,04B
15,2015,9,05
45,2015,9,06
9,2015,9,07
14,2015,9,08A
47,2015,9,08B
1,2015,9,10
39,2015,9,11
33,2015,9,14
1,2015,9,15
1,2015,9,17
4,2015,9,18
1,2015,9,20
4,2015,9,24
34,2015,9,26
1,2016,9,02
4,2016,9,03
4,2016,9,04A
2,2016,9,04B
19,2016,9,05
67,2016,9,06
12,2016,9,07
24,2016,9,08A
38,2016,9,08B
5,2016,9,10
36,2016,9,11
46,2016,9,14
1,2016,9,17
2,2016,9,18
2,2016,9,20
40,2016,9,26
2,2007,10,01A
3,2007,10,02
14,2007,10,03
10,2007,10,04A
10,2007,10,04B
85,2007,10,05
487,2007,10,06
57,2007,10,07
80,2007,10,08A
247,2007,10,08B
4,2007,10,09
32,2007,10,10
95,2007,10,11
2,2007,10,12
2,2007,10,13
322,2007,10,14
1,2007,10,15
3,2007,10,16
9,2007,10,17
38,2007,10,18
2,2007,10,20
11,2007,10,24
262,2007,10,26
1,2008,10,01A
7,2008,10,02
17,2008,10,03
11,2008,10,04A
9,2008,10,04B
100,2008,10,05
563,2008,10,06
55,2008,10,07
77,2008,10,08A
229,2008,10,08B
1,2008,10,09
10,2008,10,10
97,2008,10,11
3,2008,10,12
469,2008,10,14
2,2008,10,15
11,2008,10,17
57,2008,10,18
2,2008,10,19
9,2008,10,20
4,2008,10,22
2,2008,10,24
266,2008,10,26
2,2009,10,02
19,2009,10,03
12,2009,10,04A
10,2009,10,04B
104,2009,10,05
459,2009,10,06
35,2009,10,07
73,2009,10,08A
212,2009,10,08B
1,2009,10,09
19,2009,10,10
109,2009,10,11
319,2009,10,14
8,2009,10,15
3,2009,10,16
11,2009,10,17
69,2009,10,18
8,2009,10,20
1,2009,10,22
2,2009,10,24
237,2009,10,26
6,2010,10,02
8,2010,10,03
8,2010,10,04A
10,2010,10,04B
137,2010,10,05
378,2010,10,06
35,2010,10,07
61,2010,10,08A
218,2010,10,08B
2,2010,10,09
2,2010,10,10
97,2010,10,11
2,2010,10,12
2,2010,10,13
213,2010,10,14
4,2010,10,15
1,2010,10,16
11,2010,10,17
33,2010,10,18
7,2010,10,20
2,2010,10,22
1,2010,10,24
206,2010,10,26
4,2011,10,02
19,2011,10,03
5,2011,10,04A
13,2011,10,04B
137,2011,10,05
375,2011,10,06
43,2011,10,07
74,2011,10,08A
190,2011,10,08B
1,2011,10,09
8,2011,10,10
79,2011,10,11
1,2011,10,12
1,2011,10,13
260,2011,10,14
1,2011,10,15
10,2011,10,17
28,2011,10,18
3,2011,10,20
3,2011,10,22
8,2011,10,24
184,2011,10,26
1,2012,10,01A
4,2012,10,02
17,2012,10,03
13,2012,10,04A
10,2012,10,04B
97,2012,10,05
426,2012,10,06
40,2012,10,07
82,2012,10,08A
214,2012,10,08B
4,2012,10,09
11,2012,10,10
69,2012,10,11
1,2012,10,12
2,2012,10,13
229,2012,10,14
3,2012,10,15
3,2012,10,16
12,2012,10,17
38,2012,10,18
7,2012,10,20
1,2012,10,22
6,2012,10,24
175,2012,10,26
7,2013,10,02
4,2013,10,03
12,2013,10,04A
11,2013,10,04B
75,2013,10,05
354,2013,10,06
37,2013,10,07
55,2013,10,08A
194,2013,10,08B
13,2013,10,10
52,2013,10,11
1,2013,10,12
1,2013,10,13
162,2013,10,14
7,2013,10,15
12,2013,10,17
52,2013,10,18
5,2013,10,20
2,2013,10,22
10,2013,10,24
163,2013,10,26
1,2014,10,01A
6,2014,10,02
13,2014,10,03
17,2014,10,04A
8,2014,10,04B
90,2014,10,05
315,2014,10,06
30,2014,10,07
59,2014,10,08A
183,2014,10,08B
1,2014,10,09
8,2014,10,10
102,2014,10,11
1,2014,10,13
176,2014,10,14
1,2014,10,15
11,2014,10,16
7,2014,10,17
52,2014,10,18
3,2014,10,20
4,2014,10,22
6,2014,10,24
157,2014,10,26
7,2015,10,02
9,2015,10,03
13,2015,10,04A
14,2015,10,04B
94,2015,10,05
323,2015,10,06
25,2015,10,07
71,2015,10,08A
161,2015,10,08B
1,2015,10,09
7,2015,10,10
111,2015,10,11
1,2015,10,13
188,2015,10,14
4,2015,10,15
4,2015,10,16
14,2015,10,17
47,2015,10,18
6,2015,10,20
4,2015,10,22
6,2015,10,24
162,2015,10,26
1,2016,10,01A
5,2016,10,02
15,2016,10,03
13,2016,10,04A
13,2016,10,04B
96,2016,10,05
341,2016,10,06
43,2016,10,07
66,2016,10,08A
174,2016,10,08B
12,2016,10,10
145,2016,10,11
194,2016,10,14
4,2016,10,17
24,2016,10,18
14,2016,10,20
2,2016,10,22
5,2016,10,24
147,2016,10,26
1,2007,11,01A
5,2007,11,02
29,2007,11,03
11,2007,11,04A
8,2007,11,04B
82,2007,11,05
318,2007,11,06
81,2007,11,07
73,2007,11,08A
237,2007,11,08B
1,2007,11,09
23,2007,11,10
78,2007,11,11
1,2007,11,12
3,2007,11,13
307,2007,11,14
4,2007,11,15
12,2007,11,17
58,2007,11,18
5,2007,11,20
3,2007,11,22
9,2007,11,24
272,2007,11,26
1,2008,11,01A
3,2008,11,02
26,2008,11,03
13,2008,11,04A
13,2008,11,04B
101,2008,11,05
433,2008,11,06
79,2008,11,07
87,2008,11,08A
262,2008,11,08B
3,2008,11,09
18,2008,11,10
77,2008,11,11
2,2008,11,12
322,2008,11,14
4,2008,11,15
9,2008,11,17
62,2008,11,18
1,2008,11,19
10,2008,11,20
6,2008,11,22
6,2008,11,24
239,2008,11,26
1,2009,11,02
28,2009,11,03
22,2009,11,04A
12,2009,11,04B
95,2009,11,05
313,2009,11,06
63,2009,11,07
59,2009,11,08A
252,2009,11,08B
2,2009,11,09
13,2009,11,10
69,2009,11,11
1,2009,11,12
1,2009,11,13
290,2009,11,14
2,2009,11,15
5,2009,11,17
73,2009,11,18
9,2009,11,20
3,2009,11,22
4,2009,11,24
191,2009,11,26
5,2010,11,02
15,2010,11,03
11,2010,11,04A
9,2010,11,04B
100,2010,11,05
298,2010,11,06
53,2010,11,07
70,2010,11,08A
197,2010,11,08B
6,2010,11,09
16,2010,11,10
79,2010,11,11
243,2010,11,14
2,2010,11,15
12,2010,11,17
55,2010,11,18
7,2010,11,20
12,2010,11,22
5,2010,11,24
202,2010,11,26
2,2011,11,01A
3,2011,11,02
17,2011,11,03
12,2011,11,04A
7,2011,11,04B
132,2011,11,05
279,2011,11,06
65,2011,11,07
51,2011,11,08A
177,2011,11,08B
1,2011,11,09
11,2011,11,10
80,2011,11,11
207,2011,11,14
3,2011,11,15
3,2011,11,17
49,2011,11,18
2,2011,11,20
1,2011,11,22
7,2011,11,24
191,2011,11,26
4,2012,11,02
27,2012,11,03
11,2012,11,04A
15,2012,11,04B
136,2012,11,05
365,2012,11,06
75,2012,11,07
54,2012,11,08A
198,2012,11,08B
1,2012,11,09
9,2012,11,10
48,2012,11,11
221,2012,11,14
5,2012,11,15
1,2012,11,16
6,2012,11,17
53,2012,11,18
9,2012,11,20
5,2012,11,22
4,2012,11,24
163,2012,11,26
1,2013,11,01A
2,2013,11,02
27,2013,11,03
9,2013,11,04A
9,2013,11,04B
113,2013,11,05
346,2013,11,06
57,2013,11,07
57,2013,11,08A
184,2013,11,08B
2,2013,11,09
5,2013,11,10
53,2013,11,11
3,2013,11,12
154,2013,11,14
7,2013,11,15
1,2013,11,16
5,2013,11,17
89,2013,11,18
4,2013,11,20
1,2013,11,22
6,2013,11,24
201,2013,11,26
1,2014,11,01A
2,2014,11,02
21,2014,11,03
9,2014,11,04A
9,2014,11,04B
103,2014,11,05
328,2014,11,06
53,2014,11,07
59,2014,11,08A
178,2014,11,08B
3,2014,11,09
9,2014,11,10
70,2014,11,11
146,2014,11,14
11,2014,11,15
12,2014,11,17
57,2014,11,18
3,2014,11,20
1,2014,11,22
10,2014,11,24
145,2014,11,26
1,2015,11,01A
4,2015,11,02
24,2015,11,03
11,2015,11,04A
8,2015,11,04B
82,2015,11,05
294,2015,11,06
42,2015,11,07
47,2015,11,08A
165,2015,11,08B
1,2015,11,09
10,2015,11,10
90,2015,11,11
135,2015,11,14
5,2015,11,15
8,2015,11,17
62,2015,11,18
1,2015,11,19
7,2015,11,20
2,2015,11,22
12,2015,11,24
145,2015,11,26
1,2016,11,01A
3,2016,11,02
23,2016,11,03
12,2016,11,04A
6,2016,11,04B
75,2016,11,05
289,2016,11,06
45,2016,11,07
69,2016,11,08A
141,2016,11,08B
7,2016,11,10
95,2016,11,11
1,2016,11,12
135,2016,11,14
2,2016,11,15
9,2016,11,17
20,2016,11,18
11,2016,11,20
8,2016,11,24
109,2016,11,26
1,2007,12,02
8,2007,12,03
8,2007,12,04A
4,2007,12,04B
54,2007,12,05
181,2007,12,06
17,2007,12,07
34,2007,12,08A
74,2007,12,08B
7,2007,12,10
31,2007,12,11
1,2007,12,12
174,2007,12,14
1,2007,12,15
2,2007,12,16
8,2007,12,17
33,2007,12,18
1,2007,12,19
6,2007,12,20
1,2007,12,22
2,2007,12,24
97,2007,12,26
4,2008,12,02
11,2008,12,03
5,2008,12,04A
1,2008,12,04B
80,2008,12,05
226,2008,12,06
19,2008,12,07
28,2008,12,08A
76,2008,12,08B
3,2008,12,10
41,2008,12,11
1,2008,12,12
169,2008,12,14
1,2008,12,16
4,2008,12,17
22,2008,12,18
10,2008,12,20
2,2008,12,22
1,2008,12,24
94,2008,12,26
1,2009,12,01A
2,2009,12,02
7,2009,12,03
5,2009,12,04A
6,2009,12,04B
69,2009,12,05
234,2009,12,06
33,2009,12,07
16,2009,12,08A
80,2009,12,08B
1,2009,12,09
6,2009,12,10
29,2009,12,11
138,2009,12,14
2,2009,12,15
2,2009,12,16
2,2009,12,17
38,2009,12,18
1,2009,12,19
2,2009,12,20
4,2009,12,22
1,2009,12,24
72,2009,12,26
1,2010,12,01A
2,2010,12,02
1,2010,12,03
7,2010,12,04A
5,2010,12,04B
101,2010,12,05
198,2010,12,06
18,2010,12,07
23,2010,12,08A
61,2010,12,08B
1,2010,12,09
6,2010,12,10
34,2010,12,11
118,2010,12,14
1,2010,12,15
5,2010,12,17
22,2010,12,18
4,2010,12,20
1,2010,12,22
1,2010,12,24
85,2010,12,26
2,2011,12,02
6,2011,12,03
3,2011,12,04A
6,2011,12,04B
105,2011,12,05
136,2011,12,06
18,2011,12,07
20,2011,12,08A
65,2011,12,08B
32,2011,12,11
118,2011,12,14
2,2011,12,17
20,2011,12,18
4,2011,12,20
1,2011,12,24
65,2011,12,26
1,2012,12,02
3,2012,12,03
4,2012,12,04A
2,2012,12,04B
100,2012,12,05
180,2012,12,06
24,2012,12,07
23,2012,12,08A
49,2012,12,08B
2,2012,12,09
5,2012,12,10
39,2012,12,11
1,2012,12,12
85,2012,12,14
2,2012,12,17
9,2012,12,18
2,2012,12,20
1,2012,12,24
68,2012,12,26
1,2013,12,02
5,2013,12,03
2,2013,12,04A
4,2013,12,04B
76,2013,12,05
123,2013,12,06
23,2013,12,07
18,2013,12,08A
40,2013,12,08B
5,2013,12,10
22,2013,12,11
6,2013,12,13
65,2013,12,14
2,2013,12,15
1,2013,12,17
10,2013,12,18
2,2013,12,20
1,2013,12,22
2,2013,12,24
35,2013,12,26
1,2014,12,02
2,2014,12,03
4,2014,12,04A
1,2014,12,04B
72,2014,12,05
111,2014,12,06
9,2014,12,07
19,2014,12,08A
42,2014,12,08B
8,2014,12,10
54,2014,12,11
1,2014,12,12
78,2014,12,14
2,2014,12,15
2,2014,12,17
9,2014,12,18
1,2014,12,20
1,2014,12,22
44,2014,12,26
2,2015,12,02
3,2015,12,03
1,2015,12,04A
4,2015,12,04B
51,2015,12,05
124,2015,12,06
15,2015,12,07
25,2015,12,08A
52,2015,12,08B
3,2015,12,10
46,2015,12,11
57,2015,12,14
1,2015,12,16
10,2015,12,18
3,2015,12,20
1,2015,12,24
48,2015,12,26
7,2016,12,03
9,2016,12,04A
6,2016,12,04B
76,2016,12,05
146,2016,12,06
30,2016,12,07
24,2016,12,08A
57,2016,12,08B
10,2016,12,10
52,2016,12,11
73,2016,12,14
1,2016,12,15
2,2016,12,17
9,2016,12,18
2,2016,12,20
1,2016,12,24
66,2016,12,26
2,2007,13,02
27,2007,13,03
16,2007,13,04A
20,2007,13,04B
116,2007,13,05
427,2007,13,06
64,2007,13,07
40,2007,13,08A
185,2007,13,08B
3,2007,13,09
13,2007,13,10
40,2007,13,11
2,2007,13,13
241,2007,13,14
5,2007,13,15
1,2007,13,16
18,2007,13,17
90,2007,13,18
4,2007,13,19
5,2007,13,20
5,2007,13,22
14,2007,13,24
164,2007,13,26
4,2008,13,02
21,2008,13,03
19,2008,13,04A
20,2008,13,04B
96,2008,13,05
447,2008,13,06
66,2008,13,07
53,2008,13,08A
185,2008,13,08B
3,2008,13,09
11,2008,13,10
82,2008,13,11
2,2008,13,13
276,2008,13,14
7,2008,13,15
2,2008,13,16
8,2008,13,17
84,2008,13,18
1,2008,13,20
4,2008,13,22
15,2008,13,24
136,2008,13,26
2,2009,13,01A
5,2009,13,02
29,2009,13,03
4,2009,13,04A
13,2009,13,04B
148,2009,13,05
363,2009,13,06
69,2009,13,07
41,2009,13,08A
149,2009,13,08B
2,2009,13,09
14,2009,13,10
50,2009,13,11
2,2009,13,13
214,2009,13,14
6,2009,13,15
2,2009,13,16
7,2009,13,17
54,2009,13,18
4,2009,13,19
6,2009,13,20
5,2009,13,22
4,2009,13,24
118,2009,13,26
1,2010,13,01A
9,2010,13,02
36,2010,13,03
12,2010,13,04A
8,2010,13,04B
170,2010,13,05
312,2010,13,06
61,2010,13,07
33,2010,13,08A
126,2010,13,08B
1,2010,13,09
7,2010,13,10
37,2010,13,11
155,2010,13,14
9,2010,13,15
3,2010,13,16
7,2010,13,17
67,2010,13,18
4,2010,13,20
5,2010,13,22
7,2010,13,24
118,2010,13,26
1,2011,13,01A
3,2011,13,02
32,2011,13,03
10,2011,13,04A
10,2011,13,04B
143,2011,13,05
296,2011,13,06
65,2011,13,07
44,2011,13,08A
115,2011,13,08B
3,2011,13,10
26,2011,13,11
1,2011,13,12
2,2011,13,13
187,2011,13,14
6,2011,13,15
2,2011,13,16
9,2011,13,17
45,2011,13,18
2,2011,13,19
3,2011,13,20
2,2011,13,22
2,2011,13,24
107,2011,13,26
5,2012,13,02
23,2012,13,03
10,2012,13,04A
10,2012,13,04B
159,2012,13,05
328,2012,13,06
64,2012,13,07
27,2012,13,08A
120,2012,13,08B
1,2012,13,09
6,2012,13,10
35,2012,13,11
123,2012,13,14
7,2012,13,15
2,2012,13,16
4,2012,13,17
44,2012,13,18
1,2012,13,19
1,2012,13,20
4,2012,13,22
5,2012,13,24
103,2012,13,26
6,2013,13,02
20,2013,13,03
11,2013,13,04A
15,2013,13,04B
90,2013,13,05
296,2013,13,06
41,2013,13,07
38,2013,13,08A
101,2013,13,08B
7,2013,13,10
25,2013,13,11
1,2013,13,13
111,2013,13,14
3,2013,13,15
2,2013,13,16
11,2013,13,17
34,2013,13,18
8,2013,13,20
4,2013,13,22
8,2013,13,24
84,2013,13,26
5,2014,13,02
19,2014,13,03
8,2014,13,04A
6,2014,13,04B
103,2014,13,05
271,2014,13,06
42,2014,13,07
41,2014,13,08A
93,2014,13,08B
2,2014,13,09
5,2014,13,10
47,2014,13,11
110,2014,13,14
8,2014,13,15
4,2014,13,17
34,2014,13,18
2,2014,13,19
3,2014,13,20
2,2014,13,22
3,2014,13,24
64,2014,13,26
7,2015,13,02
23,2015,13,03
7,2015,13,04A
10,2015,13,04B
87,2015,13,05
245,2015,13,06
35,2015,13,07
28,2015,13,08A
103,2015,13,08B
1,2015,13,09
3,2015,13,10
54,2015,13,11
1,2015,13,12
1,2015,13,13
119,2015,13,14
3,2015,13,15
2,2015,13,16
2,2015,13,17
36,2015,13,18
2,2015,13,19
4,2015,13,20
1,2015,13,24
67,2015,13,26
1,2016,13,01A
4,2016,13,02
31,2016,13,03
12,2016,13,04A
13,2016,13,04B
71,2016,13,05
306,2016,13,06
39,2016,13,07
38,2016,13,08A
116,2016,13,08B
1,2016,13,09
2,2016,13,10
89,2016,13,11
1,2016,13,12
1,2016,13,13
114,2016,13,14
6,2016,13,15
7,2016,13,17
30,2016,13,18
8,2016,13,20
3,2016,13,22
2,2016,13,24
74,2016,13,26
3,2007,14,01A
17,2007,14,02
132,2007,14,03
55,2007,14,04A
76,2007,14,04B
280,2007,14,05
661,2007,14,06
179,2007,14,07
136,2007,14,08A
641,2007,14,08B
4,2007,14,09
10,2007,14,10
97,2007,14,11
3,2007,14,13
558,2007,14,14
37,2007,14,15
33,2007,14,16
33,2007,14,17
267,2007,14,18
5,2007,14,19
17,2007,14,20
11,2007,14,22
46,2007,14,24
403,2007,14,26
3,2008,14,01A
15,2008,14,02
113,2008,14,03
60,2008,14,04A
71,2008,14,04B
244,2008,14,05
746,2008,14,06
203,2008,14,07
159,2008,14,08A
655,2008,14,08B
10,2008,14,09
13,2008,14,10
130,2008,14,11
2,2008,14,12
1,2008,14,13
656,2008,14,14
22,2008,14,15
28,2008,14,16
24,2008,14,17
219,2008,14,18
16,2008,14,20
20,2008,14,22
42,2008,14,24
369,2008,14,26
8,2009,14,01A
12,2009,14,02
104,2009,14,03
44,2009,14,04A
75,2009,14,04B
236,2009,14,05
756,2009,14,06
182,2009,14,07
147,2009,14,08A
526,2009,14,08B
7,2009,14,09
11,2009,14,10
119,2009,14,11
2,2009,14,13
568,2009,14,14
21,2009,14,15
23,2009,14,16
24,2009,14,17
236,2009,14,18
2,2009,14,19
18,2009,14,20
23,2009,14,22
42,2009,14,24
395,2009,14,26
1,2010,14,01A
20,2010,14,02
129,2010,14,03
43,2010,14,04A
73,2010,14,04B
265,2010,14,05
666,2010,14,06
229,2010,14,07
119,2010,14,08A
522,2010,14,08B
12,2010,14,09
9,2010,14,10
92,2010,14,11
1,2010,14,12
10,2010,14,13
477,2010,14,14
27,2010,14,15
11,2010,14,16
24,2010,14,17
309,2010,14,18
1,2010,14,19
16,2010,14,20
23,2010,14,22
45,2010,14,24
421,2010,14,26
2,2011,14,01A
16,2011,14,02
127,2011,14,03
40,2011,14,04A
57,2011,14,04B
287,2011,14,05
579,2011,14,06
211,2011,14,07
123,2011,14,08A
479,2011,14,08B
5,2011,14,09
6,2011,14,10
86,2011,14,11
2,2011,14,13
