count,month,year,community_area,primary_type
1,6,2008,14,01A
4,6,2008,14,02
10,6,2008,14,03
6,6,2008,14,04A
1,6,2008,14,04B
15,6,2008,14,05
61,6,2008,14,06
16,6,2008,14,07
15,6,2008,14,08A
58,6,2008,14,08B
2,6,2008,14,09
10,6,2008,14,11
45,6,2008,14,14
1,6,2008,14,15
3,6,2008,14,16
4,6,2008,14,17
8,6,2008,14,18
1,6,2008,14,20
2,6,2008,14,22
3,6,2008,14,24
28,6,2008,14,26
9,6,2008,15,03
6,6,2008,15,04A
2,6,2008,15,04B
17,6,2008,15,05
129,6,2008,15,06
28,6,2008,15,07
20,6,2008,15,08A
100,6,2008,15,08B
2,6,2008,15,09
2,6,2008,15,10
15,6,2008,15,11
72,6,2008,15,14
2,6,2008,15,16
5,6,2008,15,17
36,6,2008,15,18
5,6,2008,15,22
1,6,2008,15,24
56,6,2008,15,26
4,6,2008,16,02
14,6,2008,16,03
7,6,2008,16,04A
6,6,2008,16,04B
36,6,2008,16,05
96,6,2008,16,06
33,6,2008,16,07
19,6,2008,16,08A
49,6,2008,16,08B
2,6,2008,16,09
2,6,2008,16,10
16,6,2008,16,11
1,6,2008,16,13
73,6,2008,16,14
1,6,2008,16,15
1,6,2008,16,16
2,6,2008,16,17
12,6,2008,16,18
2,6,2008,16,20
1,6,2008,16,22
30,6,2008,16,26
10,6,2008,17,03
3,6,2008,17,04A
13,6,2008,17,05
65,6,2008,17,06
6,6,2008,17,07
5,6,2008,17,08A
50,6,2008,17,08B
1,6,2008,17,10
10,6,2008,17,11
47,6,2008,17,14
1,6,2008,17,15
1,6,2008,17,17
9,6,2008,17,18
1,6,2008,17,22
1,6,2008,17,24
32,6,2008,17,26
1,6,2008,18,02
3,6,2008,18,03
1,6,2008,18,04A
1,6,2008,18,04B
3,6,2008,18,05
22,6,2008,18,06
4,6,2008,18,07
3,6,2008,18,08A
13,6,2008,18,08B
2,6,2008,18,09
4,6,2008,18,11
20,6,2008,18,14
7,6,2008,18,18
1,6,2008,18,20
15,6,2008,18,26
1,6,2008,19,01A
1,6,2008,19,02
21,6,2008,19,03
11,6,2008,19,04A
12,6,2008,19,04B
39,6,2008,19,05
135,6,2008,19,06
37,6,2008,19,07
42,6,2008,19,08A
104,6,2008,19,08B
3,6,2008,19,09
6,6,2008,19,10
16,6,2008,19,11
112,6,2008,19,14
3,6,2008,19,15
13,6,2008,19,16
5,6,2008,19,17
38,6,2008,19,18
1,6,2008,19,19
2,6,2008,19,20
1,6,2008,19,22
1,6,2008,19,24
69,6,2008,19,26
1,6,2008,20,02
4,6,2008,20,03
6,6,2008,20,04A
8,6,2008,20,04B
13,6,2008,20,05
24,6,2008,20,06
20,6,2008,20,07
11,6,2008,20,08A
52,6,2008,20,08B
3,6,2008,20,10
7,6,2008,20,11
34,6,2008,20,14
3,6,2008,20,15
2,6,2008,20,17
19,6,2008,20,18
2,6,2008,20,24
19,6,2008,20,26
1,6,2008,21,02
15,6,2008,21,03
5,6,2008,21,04A
3,6,2008,21,04B
23,6,2008,21,05
72,6,2008,21,06
24,6,2008,21,07
16,6,2008,21,08A
73,6,2008,21,08B
1,6,2008,21,09
1,6,2008,21,10
8,6,2008,21,11
39,6,2008,21,14
1,6,2008,21,15
3,6,2008,21,16
7,6,2008,21,17
17,6,2008,21,18
1,6,2008,21,20
1,6,2008,21,22
1,6,2008,21,24
21,6,2008,21,26
2,6,2008,22,01A
7,6,2008,22,02
21,6,2008,22,03
6,6,2008,22,04A
16,6,2008,22,04B
42,6,2008,22,05
235,6,2008,22,06
28,6,2008,22,07
34,6,2008,22,08A
103,6,2008,22,08B
3,6,2008,22,09
3,6,2008,22,10
19,6,2008,22,11
1,6,2008,22,13
113,6,2008,22,14
3,6,2008,22,15
4,6,2008,22,16
1,6,2008,22,17
38,6,2008,22,18
2,6,2008,22,22
3,6,2008,22,24
63,6,2008,22,26
1,6,2008,23,01A
3,6,2008,23,02
45,6,2008,23,03
28,6,2008,23,04A
44,6,2008,23,04B
63,6,2008,23,05
148,6,2008,23,06
52,6,2008,23,07
52,6,2008,23,08A
203,6,2008,23,08B
2,6,2008,23,09
5,6,2008,23,10
14,6,2008,23,11
109,6,2008,23,14
13,6,2008,23,15
35,6,2008,23,16
6,6,2008,23,17
158,6,2008,23,18
15,6,2008,23,19
6,6,2008,23,20
1,6,2008,23,22
12,6,2008,23,24
101,6,2008,23,26
1,6,2008,24,01A
2,6,2008,24,02
33,6,2008,24,03
5,6,2008,24,04A
24,6,2008,24,04B
56,6,2008,24,05
386,6,2008,24,06
48,6,2008,24,07
47,6,2008,24,08A
126,6,2008,24,08B
2,6,2008,24,09
5,6,2008,24,10
32,6,2008,24,11
2,6,2008,24,13
165,6,2008,24,14
5,6,2008,24,15
8,6,2008,24,16
3,6,2008,24,17
67,6,2008,24,18
2,6,2008,24,19
1,6,2008,24,20
2,6,2008,24,22
11,6,2008,24,24
78,6,2008,24,26
3,6,2008,25,01A
9,6,2008,25,02
85,6,2008,25,03
38,6,2008,25,04A
80,6,2008,25,04B
77,6,2008,25,05
350,6,2008,25,06
78,6,2008,25,07
98,6,2008,25,08A
475,6,2008,25,08B
3,6,2008,25,09
7,6,2008,25,10
50,6,2008,25,11
1,6,2008,25,12
1,6,2008,25,13
225,6,2008,25,14
20,6,2008,25,15
50,6,2008,25,16
10,6,2008,25,17
526,6,2008,25,18
45,6,2008,25,19
7,6,2008,25,20
3,6,2008,25,22
11,6,2008,25,24
237,6,2008,25,26
4,6,2008,26,02
35,6,2008,26,03
9,6,2008,26,04A
33,6,2008,26,04B
24,6,2008,26,05
77,6,2008,26,06
25,6,2008,26,07
47,6,2008,26,08A
101,6,2008,26,08B
1,6,2008,26,09
2,6,2008,26,10
7,6,2008,26,11
58,6,2008,26,14
5,6,2008,26,15
28,6,2008,26,16
99,6,2008,26,18
8,6,2008,26,19
2,6,2008,26,20
3,6,2008,26,24
46,6,2008,26,26
2,6,2008,27,01A
26,6,2008,27,03
13,6,2008,27,04A
41,6,2008,27,04B
27,6,2008,27,05
92,6,2008,27,06
24,6,2008,27,07
34,6,2008,27,08A
139,6,2008,27,08B
1,6,2008,27,09
1,6,2008,27,10
20,6,2008,27,11
72,6,2008,27,14
5,6,2008,27,15
35,6,2008,27,16
2,6,2008,27,17
75,6,2008,27,18
6,6,2008,27,19
1,6,2008,27,20
5,6,2008,27,24
38,6,2008,27,26
6,6,2008,28,02
28,6,2008,28,03
13,6,2008,28,04A
13,6,2008,28,04B
40,6,2008,28,05
346,6,2008,28,06
51,6,2008,28,07
46,6,2008,28,08A
119,6,2008,28,08B
10,6,2008,28,10
41,6,2008,28,11
1,6,2008,28,12
2,6,2008,28,13
92,6,2008,28,14
5,6,2008,28,15
11,6,2008,28,16
2,6,2008,28,17
38,6,2008,28,18
3,6,2008,28,19
1,6,2008,28,20
1,6,2008,28,22
3,6,2008,28,24
99,6,2008,28,26
9,6,2008,29,02
40,6,2008,29,03
27,6,2008,29,04A
35,6,2008,29,04B
44,6,2008,29,05
129,6,2008,29,06
40,6,2008,29,07
55,6,2008,29,08A
211,6,2008,29,08B
3,6,2008,29,09
2,6,2008,29,10
11,6,2008,29,11
101,6,2008,29,14
8,6,2008,29,15
11,6,2008,29,16
2,6,2008,29,17
163,6,2008,29,18
7,6,2008,29,19
5,6,2008,29,20
1,6,2008,29,22
115,6,2008,29,26
2,6,2008,30,01A
2,6,2008,30,02
19,6,2008,30,03
11,6,2008,30,04A
19,6,2008,30,04B
36,6,2008,30,05
93,6,2008,30,06
42,6,2008,30,07
36,6,2008,30,08A
104,6,2008,30,08B
1,6,2008,30,09
1,6,2008,30,10
8,6,2008,30,11
96,6,2008,30,14
8,6,2008,30,15
6,6,2008,30,16
4,6,2008,30,17
51,6,2008,30,18
3,6,2008,30,20
3,6,2008,30,22
20,6,2008,30,24
68,6,2008,30,26
1,6,2008,31,02
6,6,2008,31,03
16,6,2008,31,04A
10,6,2008,31,04B
15,6,2008,31,05
81,6,2008,31,06
20,6,2008,31,07
26,6,2008,31,08A
65,6,2008,31,08B
1,6,2008,31,09
3,6,2008,31,10
11,6,2008,31,11
83,6,2008,31,14
6,6,2008,31,15
5,6,2008,31,16
24,6,2008,31,18
1,6,2008,31,20
4,6,2008,31,22
9,6,2008,31,24
37,6,2008,31,26
1,6,2008,32,02
17,6,2008,32,03
3,6,2008,32,04A
7,6,2008,32,04B
5,6,2008,32,05
429,6,2008,32,06
18,6,2008,32,07
22,6,2008,32,08A
58,6,2008,32,08B
11,6,2008,32,10
69,6,2008,32,11
1,6,2008,32,12
35,6,2008,32,14
2,6,2008,32,15
2,6,2008,32,16
3,6,2008,32,17
17,6,2008,32,18
6,6,2008,32,22
5,6,2008,32,24
57,6,2008,32,26
1,6,2008,33,02
3,6,2008,33,03
4,6,2008,33,04A
4,6,2008,33,04B
8,6,2008,33,05
64,6,2008,33,06
11,6,2008,33,07
11,6,2008,33,08A
31,6,2008,33,08B
1,6,2008,33,10
12,6,2008,33,11
18,6,2008,33,14
2,6,2008,33,15
1,6,2008,33,17
46,6,2008,33,18
1,6,2008,33,19
2,6,2008,33,24
71,6,2008,33,26
8,6,2008,34,03
1,6,2008,34,04A
5,6,2008,34,04B
6,6,2008,34,05
49,6,2008,34,06
8,6,2008,34,07
4,6,2008,34,08A
25,6,2008,34,08B
3,6,2008,34,11
18,6,2008,34,14
1,6,2008,34,17
11,6,2008,34,18
1,6,2008,34,22
3,6,2008,34,24
21,6,2008,34,26
2,6,2008,35,01A
1,6,2008,35,02
7,6,2008,35,03
9,6,2008,35,04A
8,6,2008,35,04B
6,6,2008,35,05
73,6,2008,35,06
13,6,2008,35,07
13,6,2008,35,08A
50,6,2008,35,08B
8,6,2008,35,11
27,6,2008,35,14
4,6,2008,35,15
2,6,2008,35,17
50,6,2008,35,18
5,6,2008,35,19
2,6,2008,35,24
53,6,2008,35,26
1,6,2008,36,02
3,6,2008,36,03
2,6,2008,36,04B
4,6,2008,36,05
16,6,2008,36,06
1,6,2008,36,07
3,6,2008,36,08A
20,6,2008,36,08B
1,6,2008,36,10
2,6,2008,36,11
11,6,2008,36,14
2,6,2008,36,15
11,6,2008,36,18
1,6,2008,36,19
1,6,2008,36,24
12,6,2008,36,26
11,6,2008,37,03
8,6,2008,37,04B
6,6,2008,37,05
24,6,2008,37,06
2,6,2008,37,07
3,6,2008,37,08A
26,6,2008,37,08B
1,6,2008,37,10
6,6,2008,37,11
6,6,2008,37,14
1,6,2008,37,15
13,6,2008,37,18
8,6,2008,37,26
2,6,2008,38,02
17,6,2008,38,03
5,6,2008,38,04A
22,6,2008,38,04B
32,6,2008,38,05
75,6,2008,38,06
17,6,2008,38,07
29,6,2008,38,08A
87,6,2008,38,08B
1,6,2008,38,10
9,6,2008,38,11
56,6,2008,38,14
5,6,2008,38,15
6,6,2008,38,16
3,6,2008,38,17
37,6,2008,38,18
8,6,2008,38,19
2,6,2008,38,20
1,6,2008,38,22
3,6,2008,38,24
49,6,2008,38,26
7,6,2008,39,03
4,6,2008,39,04A
9,6,2008,39,04B
4,6,2008,39,05
44,6,2008,39,06
11,6,2008,39,07
14,6,2008,39,08A
31,6,2008,39,08B
1,6,2008,39,10
2,6,2008,39,11
26,6,2008,39,14
1,6,2008,39,15
14,6,2008,39,18
1,6,2008,39,19
1,6,2008,39,20
1,6,2008,39,24
25,6,2008,39,26
1,6,2008,40,01A
1,6,2008,40,02
18,6,2008,40,03
7,6,2008,40,04A
23,6,2008,40,04B
16,6,2008,40,05
41,6,2008,40,06
18,6,2008,40,07
22,6,2008,40,08A
79,6,2008,40,08B
7,6,2008,40,11
49,6,2008,40,14
6,6,2008,40,15
15,6,2008,40,16
27,6,2008,40,18
3,6,2008,40,19
3,6,2008,40,20
1,6,2008,40,22
3,6,2008,40,24
30,6,2008,40,26
10,6,2008,41,03
2,6,2008,41,04A
3,6,2008,41,04B
17,6,2008,41,05
78,6,2008,41,06
12,6,2008,41,07
14,6,2008,41,08A
26,6,2008,41,08B
8,6,2008,41,11
23,6,2008,41,14
3,6,2008,41,15
3,6,2008,41,17
7,6,2008,41,18
15,6,2008,41,26
3,6,2008,42,02
28,6,2008,42,03
18,6,2008,42,04A
33,6,2008,42,04B
65,6,2008,42,05
74,6,2008,42,06
24,6,2008,42,07
33,6,2008,42,08A
127,6,2008,42,08B
1,6,2008,42,09
3,6,2008,42,10
9,6,2008,42,11
74,6,2008,42,14
14,6,2008,42,15
3,6,2008,42,17
67,6,2008,42,18
11,6,2008,42,19
2,6,2008,42,20
1,6,2008,42,22
7,6,2008,42,24
94,6,2008,42,26
6,6,2008,43,01A
5,6,2008,43,02
49,6,2008,43,03
15,6,2008,43,04A
52,6,2008,43,04B
106,6,2008,43,05
191,6,2008,43,06
49,6,2008,43,07
57,6,2008,43,08A
226,6,2008,43,08B
9,6,2008,43,10
25,6,2008,43,11
1,6,2008,43,13
144,6,2008,43,14
10,6,2008,43,15
8,6,2008,43,16
3,6,2008,43,17
122,6,2008,43,18
7,6,2008,43,19
5,6,2008,43,20
1,6,2008,43,22
7,6,2008,43,24
119,6,2008,43,26
2,6,2008,44,01A
5,6,2008,44,02
38,6,2008,44,03
14,6,2008,44,04A
36,6,2008,44,04B
51,6,2008,44,05
147,6,2008,44,06
47,6,2008,44,07
43,6,2008,44,08A
130,6,2008,44,08B
1,6,2008,44,09
3,6,2008,44,10
20,6,2008,44,11
86,6,2008,44,14
6,6,2008,44,15
2,6,2008,44,16
2,6,2008,44,17
85,6,2008,44,18
1,6,2008,44,19
4,6,2008,44,20
3,6,2008,44,24
62,6,2008,44,26
1,6,2008,45,02
13,6,2008,45,03
2,6,2008,45,04A
10,6,2008,45,04B
15,6,2008,45,05
42,6,2008,45,06
14,6,2008,45,07
11,6,2008,45,08A
36,6,2008,45,08B
1,6,2008,45,09
2,6,2008,45,10
4,6,2008,45,11
26,6,2008,45,14
4,6,2008,45,15
10,6,2008,45,18
13,6,2008,45,26
3,6,2008,46,01A
3,6,2008,46,02
28,6,2008,46,03
23,6,2008,46,04A
34,6,2008,46,04B
64,6,2008,46,05
121,6,2008,46,06
30,6,2008,46,07
40,6,2008,46,08A
133,6,2008,46,08B
2,6,2008,46,09
5,6,2008,46,10
11,6,2008,46,11
82,6,2008,46,14
12,6,2008,46,15
4,6,2008,46,16
2,6,2008,46,17
105,6,2008,46,18
5,6,2008,46,20
4,6,2008,46,22
8,6,2008,46,24
81,6,2008,46,26
1,6,2008,47,02
2,6,2008,47,03
1,6,2008,47,04A
2,6,2008,47,04B
7,6,2008,47,05
8,6,2008,47,06
2,6,2008,47,08A
10,6,2008,47,08B
1,6,2008,47,09
2,6,2008,47,10
18,6,2008,47,14
3,6,2008,47,15
1,6,2008,47,17
14,6,2008,47,18
1,6,2008,47,20
6,6,2008,47,26
1,6,2008,48,01A
1,6,2008,48,02
13,6,2008,48,03
3,6,2008,48,04A
4,6,2008,48,04B
16,6,2008,48,05
30,6,2008,48,06
9,6,2008,48,07
7,6,2008,48,08A
27,6,2008,48,08B
3,6,2008,48,10
6,6,2008,48,11
1,6,2008,48,12
23,6,2008,48,14
4,6,2008,48,15
2,6,2008,48,17
21,6,2008,48,18
1,6,2008,48,20
1,6,2008,48,24
24,6,2008,48,26
2,6,2008,49,01A
8,6,2008,49,02
48,6,2008,49,03
34,6,2008,49,04A
44,6,2008,49,04B
82,6,2008,49,05
143,6,2008,49,06
34,6,2008,49,07
64,6,2008,49,08A
208,6,2008,49,08B
2,6,2008,49,09
6,6,2008,49,10
17,6,2008,49,11
141,6,2008,49,14
12,6,2008,49,15
2,6,2008,49,16
7,6,2008,49,17
105,6,2008,49,18
1,6,2008,49,19
3,6,2008,49,20
5,6,2008,49,24
84,6,2008,49,26
7,6,2008,50,03
1,6,2008,50,04A
5,6,2008,50,04B
6,6,2008,50,05
20,6,2008,50,06
9,6,2008,50,07
11,6,2008,50,08A
25,6,2008,50,08B
1,6,2008,50,09
1,6,2008,50,10
2,6,2008,50,11
19,6,2008,50,14
3,6,2008,50,15
1,6,2008,50,17
6,6,2008,50,18
2,6,2008,50,24
20,6,2008,50,26
1,6,2008,51,01A
11,6,2008,51,03
3,6,2008,51,04A
4,6,2008,51,04B
25,6,2008,51,05
26,6,2008,51,06
10,6,2008,51,07
18,6,2008,51,08A
36,6,2008,51,08B
1,6,2008,51,09
12,6,2008,51,11
44,6,2008,51,14
1,6,2008,51,15
13,6,2008,51,18
1,6,2008,51,24
18,6,2008,51,26
3,6,2008,52,03
2,6,2008,52,04A
3,6,2008,52,04B
19,6,2008,52,05
22,6,2008,52,06
4,6,2008,52,07
16,6,2008,52,08A
33,6,2008,52,08B
6,6,2008,52,11
32,6,2008,52,14
2,6,2008,52,15
2,6,2008,52,17
11,6,2008,52,18
3,6,2008,52,20
2,6,2008,52,24
17,6,2008,52,26
1,6,2008,53,01A
4,6,2008,53,02
21,6,2008,53,03
18,6,2008,53,04A
29,6,2008,53,04B
45,6,2008,53,05
81,6,2008,53,06
27,6,2008,53,07
29,6,2008,53,08A
111,6,2008,53,08B
2,6,2008,53,09
5,6,2008,53,10
9,6,2008,53,11
100,6,2008,53,14
12,6,2008,53,15
6,6,2008,53,16
1,6,2008,53,17
51,6,2008,53,18
4,6,2008,53,19
1,6,2008,53,22
1,6,2008,53,24
48,6,2008,53,26
2,6,2008,54,02
10,6,2008,54,03
4,6,2008,54,04A
8,6,2008,54,04B
4,6,2008,54,05
13,6,2008,54,06
4,6,2008,54,07
7,6,2008,54,08A
32,6,2008,54,08B
18,6,2008,54,14
3,6,2008,54,15
9,6,2008,54,18
1,6,2008,54,19
3,6,2008,54,24
9,6,2008,54,26
1,6,2008,55,03
2,6,2008,55,05
24,6,2008,55,06
3,6,2008,55,07
6,6,2008,55,08A
17,6,2008,55,08B
6,6,2008,55,11
30,6,2008,55,14
2,6,2008,55,18
1,6,2008,55,20
8,6,2008,55,26
2,6,2008,56,01A
1,6,2008,56,02
6,6,2008,56,03
6,6,2008,56,04A
4,6,2008,56,04B
12,6,2008,56,05
60,6,2008,56,06
11,6,2008,56,07
24,6,2008,56,08A
36,6,2008,56,08B
2,6,2008,56,10
14,6,2008,56,11
60,6,2008,56,14
3,6,2008,56,15
9,6,2008,56,16
2,6,2008,56,17
11,6,2008,56,18
1,6,2008,56,19
2,6,2008,56,20
1,6,2008,56,24
33,6,2008,56,26
2,6,2008,57,02
3,6,2008,57,04A
3,6,2008,57,04B
7,6,2008,57,05
25,6,2008,57,06
8,6,2008,57,07
5,6,2008,57,08A
15,6,2008,57,08B
5,6,2008,57,11
28,6,2008,57,14
1,6,2008,57,15
1,6,2008,57,17
5,6,2008,57,18
2,6,2008,57,20
5,6,2008,57,26
1,6,2008,58,01A
2,6,2008,58,02
12,6,2008,58,03
4,6,2008,58,04A
12,6,2008,58,04B
8,6,2008,58,05
65,6,2008,58,06
30,6,2008,58,07
16,6,2008,58,08A
61,6,2008,58,08B
1,6,2008,58,10
6,6,2008,58,11
63,6,2008,58,14
2,6,2008,58,15
7,6,2008,58,16
2,6,2008,58,17
22,6,2008,58,18
3,6,2008,58,20
1,6,2008,58,22
4,6,2008,58,24
33,6,2008,58,26
6,6,2008,59,03
1,6,2008,59,04A
5,6,2008,59,04B
13,6,2008,59,05
47,6,2008,59,06
8,6,2008,59,07
8,6,2008,59,08A
20,6,2008,59,08B
1,6,2008,59,10
4,6,2008,59,11
28,6,2008,59,14
1,6,2008,59,15
3,6,2008,59,17
11,6,2008,59,18
1,6,2008,59,20
10,6,2008,59,26
1,6,2008,60,02
3,6,2008,60,03
5,6,2008,60,04A
7,6,2008,60,04B
17,6,2008,60,05
50,6,2008,60,06
9,6,2008,60,07
12,6,2008,60,08A
30,6,2008,60,08B
1,6,2008,60,10
7,6,2008,60,11
34,6,2008,60,14
2,6,2008,60,15
1,6,2008,60,17
11,6,2008,60,18
1,6,2008,60,22
1,6,2008,60,24
25,6,2008,60,26
2,6,2008,61,01A
3,6,2008,61,02
25,6,2008,61,03
20,6,2008,61,04A
29,6,2008,61,04B
38,6,2008,61,05
131,6,2008,61,06
48,6,2008,61,07
38,6,2008,61,08A
155,6,2008,61,08B
4,6,2008,61,09
1,6,2008,61,10
9,6,2008,61,11
1,6,2008,61,13
80,6,2008,61,14
8,6,2008,61,15
2,6,2008,61,16
5,6,2008,61,17
75,6,2008,61,18
1,6,2008,61,19
2,6,2008,61,20
3,6,2008,61,22
6,6,2008,61,24
46,6,2008,61,26
2,6,2008,62,03
1,6,2008,62,04A
2,6,2008,62,04B
12,6,2008,62,05
34,6,2008,62,06
5,6,2008,62,07
8,6,2008,62,08A
19,6,2008,62,08B
1,6,2008,62,09
11,6,2008,62,11
19,6,2008,62,14
2,6,2008,62,15
4,6,2008,62,18
1,6,2008,62,24
15,6,2008,62,26
2,6,2008,63,02
15,6,2008,63,03
4,6,2008,63,04A
7,6,2008,63,04B
30,6,2008,63,05
57,6,2008,63,06
21,6,2008,63,07
9,6,2008,63,08A
59,6,2008,63,08B
3,6,2008,63,09
2,6,2008,63,10
16,6,2008,63,11
52,6,2008,63,14
5,6,2008,63,15
1,6,2008,63,16
2,6,2008,63,17
24,6,2008,63,18
1,6,2008,63,20
1,6,2008,63,22
4,6,2008,63,24
34,6,2008,63,26
1,6,2008,64,02
1,6,2008,64,03
9,6,2008,64,04A
2,6,2008,64,04B
12,6,2008,64,05
32,6,2008,64,06
7,6,2008,64,07
5,6,2008,64,08A
27,6,2008,64,08B
2,6,2008,64,09
1,6,2008,64,10
8,6,2008,64,11
33,6,2008,64,14
1,6,2008,64,15
2,6,2008,64,18
18,6,2008,64,26
1,6,2008,65,01A
1,6,2008,65,02
5,6,2008,65,03
5,6,2008,65,04A
3,6,2008,65,04B
19,6,2008,65,05
70,6,2008,65,06
12,6,2008,65,07
9,6,2008,65,08A
31,6,2008,65,08B
1,6,2008,65,09
3,6,2008,65,10
6,6,2008,65,11
39,6,2008,65,14
2,6,2008,65,15
1,6,2008,65,17
9,6,2008,65,18
21,6,2008,65,26
2,6,2008,66,01A
7,6,2008,66,02
51,6,2008,66,03
21,6,2008,66,04A
32,6,2008,66,04B
66,6,2008,66,05
179,6,2008,66,06
46,6,2008,66,07
46,6,2008,66,08A
205,6,2008,66,08B
3,6,2008,66,09
4,6,2008,66,10
18,6,2008,66,11
1,6,2008,66,12
133,6,2008,66,14
9,6,2008,66,15
3,6,2008,66,16
4,6,2008,66,17
106,6,2008,66,18
5,6,2008,66,19
4,6,2008,66,20
11,6,2008,66,22
6,6,2008,66,24
67,6,2008,66,26
3,6,2008,67,01A
4,6,2008,67,02
43,6,2008,67,03
26,6,2008,67,04A
46,6,2008,67,04B
70,6,2008,67,05
194,6,2008,67,06
52,6,2008,67,07
68,6,2008,67,08A
253,6,2008,67,08B
2,6,2008,67,09
8,6,2008,67,10
6,6,2008,67,11
155,6,2008,67,14
14,6,2008,67,15
13,6,2008,67,16
4,6,2008,67,17
153,6,2008,67,18
3,6,2008,67,19
5,6,2008,67,20
7,6,2008,67,24
84,6,2008,67,26
1,6,2008,68,01A
7,6,2008,68,02
58,6,2008,68,03
18,6,2008,68,04A
57,6,2008,68,04B
81,6,2008,68,05
154,6,2008,68,06
38,6,2008,68,07
70,6,2008,68,08A
261,6,2008,68,08B
1,6,2008,68,09
3,6,2008,68,10
6,6,2008,68,11
155,6,2008,68,14
10,6,2008,68,15
18,6,2008,68,16
4,6,2008,68,17
106,6,2008,68,18
5,6,2008,68,19
3,6,2008,68,20
1,6,2008,68,22
9,6,2008,68,24
70,6,2008,68,26
2,6,2008,69,01A
3,6,2008,69,02
40,6,2008,69,03
20,6,2008,69,04A
44,6,2008,69,04B
48,6,2008,69,05
100,6,2008,69,06
42,6,2008,69,07
56,6,2008,69,08A
188,6,2008,69,08B
1,6,2008,69,09
4,6,2008,69,10
20,6,2008,69,11
1,6,2008,69,13
130,6,2008,69,14
9,6,2008,69,15
2,6,2008,69,17
87,6,2008,69,18
4,6,2008,69,19
4,6,2008,69,20
3,6,2008,69,22
3,6,2008,69,24
95,6,2008,69,26
1,6,2008,70,01A
3,6,2008,70,02
25,6,2008,70,03
10,6,2008,70,04A
4,6,2008,70,04B
48,6,2008,70,05
69,6,2008,70,06
24,6,2008,70,07
32,6,2008,70,08A
48,6,2008,70,08B
2,6,2008,70,09
1,6,2008,70,10
15,6,2008,70,11
72,6,2008,70,14
1,6,2008,70,15
1,6,2008,70,16
2,6,2008,70,17
22,6,2008,70,18
1,6,2008,70,19
2,6,2008,70,20
3,6,2008,70,24
41,6,2008,70,26
2,6,2008,71,02
73,6,2008,71,03
22,6,2008,71,04A
51,6,2008,71,04B
72,6,2008,71,05
159,6,2008,71,06
81,6,2008,71,07
64,6,2008,71,08A
238,6,2008,71,08B
1,6,2008,71,09
3,6,2008,71,10
21,6,2008,71,11
169,6,2008,71,14
6,6,2008,71,15
2,6,2008,71,16
6,6,2008,71,17
122,6,2008,71,18
8,6,2008,71,19
3,6,2008,71,20
3,6,2008,71,22
9,6,2008,71,24
109,6,2008,71,26
1,6,2008,72,03
2,6,2008,72,04A
1,6,2008,72,04B
5,6,2008,72,05
51,6,2008,72,06
5,6,2008,72,07
3,6,2008,72,08A
11,6,2008,72,08B
2,6,2008,72,10
11,6,2008,72,11
36,6,2008,72,14
1,6,2008,72,17
2,6,2008,72,18
1,6,2008,72,24
17,6,2008,72,26
1,6,2008,73,01A
23,6,2008,73,03
15,6,2008,73,04A
11,6,2008,73,04B
42,6,2008,73,05
74,6,2008,73,06
26,6,2008,73,07
24,6,2008,73,08A
91,6,2008,73,08B
1,6,2008,73,10
7,6,2008,73,11
59,6,2008,73,14
2,6,2008,73,15
1,6,2008,73,16
3,6,2008,73,17
25,6,2008,73,18
2,6,2008,73,19
1,6,2008,73,22
1,6,2008,73,24
43,6,2008,73,26
1,6,2008,74,04B
7,6,2008,74,05
22,6,2008,74,06
8,6,2008,74,08A
13,6,2008,74,08B
1,6,2008,74,10
3,6,2008,74,11
15,6,2008,74,14
1,6,2008,74,17
1,6,2008,74,18
1,6,2008,74,22
20,6,2008,74,26
1,6,2008,75,01A
4,6,2008,75,02
9,6,2008,75,03
5,6,2008,75,04A
12,6,2008,75,04B
28,6,2008,75,05
51,6,2008,75,06
13,6,2008,75,07
14,6,2008,75,08A
55,6,2008,75,08B
1,6,2008,75,10
10,6,2008,75,11
40,6,2008,75,14
4,6,2008,75,15
1,6,2008,75,17
14,6,2008,75,18
2,6,2008,75,20
37,6,2008,75,26
61,6,2008,76,06
7,6,2008,76,07
5,6,2008,76,08A
23,6,2008,76,08B
15,6,2008,76,11
18,6,2008,76,14
1,6,2008,76,17
4,6,2008,76,18
1,6,2008,76,24
79,6,2008,76,26
1,6,2008,77,02
14,6,2008,77,03
3,6,2008,77,04A
7,6,2008,77,04B
30,6,2008,77,05
116,6,2008,77,06
13,6,2008,77,07
18,6,2008,77,08A
61,6,2008,77,08B
1,6,2008,77,10
20,6,2008,77,11
60,6,2008,77,14
1,6,2008,77,16
2,6,2008,77,17
18,6,2008,77,18
1,6,2008,77,22
3,6,2008,77,24
48,6,2008,77,26
2,6,2008,,05
6,6,2008,,06
1,6,2008,,07
2,6,2008,,08A
1,6,2008,,08B
6,6,2008,,14
3,6,2008,,18
2,6,2008,,26
1,6,2009,1,02
24,6,2009,1,03
11,6,2009,1,04A
10,6,2009,1,04B
31,6,2009,1,05
127,6,2009,1,06
7,6,2009,1,07
22,6,2009,1,08A
81,6,2009,1,08B
7,6,2009,1,10
12,6,2009,1,11
75,6,2009,1,14
4,6,2009,1,15
3,6,2009,1,17
48,6,2009,1,18
4,6,2009,1,19
1,6,2009,1,20
2,6,2009,1,22
52,6,2009,1,26
1,6,2009,2,01A
