count,weekday,year,community_area,primary_type
7,1,2007,63,03
3,1,2007,63,04A
16,1,2007,63,04B
37,1,2007,63,05
98,1,2007,63,06
42,1,2007,63,07
17,1,2007,63,08A
82,1,2007,63,08B
7,1,2007,63,09
4,1,2007,63,10
10,1,2007,63,11
1,1,2007,63,13
89,1,2007,63,14
6,1,2007,63,15
1,1,2007,63,16
6,1,2007,63,17
70,1,2007,63,18
9,1,2007,63,24
49,1,2007,63,26
1,1,2007,64,01A
3,1,2007,64,03
2,1,2007,64,04A
2,1,2007,64,04B
25,1,2007,64,05
42,1,2007,64,06
12,1,2007,64,07
15,1,2007,64,08A
44,1,2007,64,08B
1,1,2007,64,09
9,1,2007,64,11
83,1,2007,64,14
1,1,2007,64,15
3,1,2007,64,17
21,1,2007,64,18
2,1,2007,64,24
41,1,2007,64,26
2,1,2007,65,02
9,1,2007,65,03
7,1,2007,65,04A
9,1,2007,65,04B
37,1,2007,65,05
125,1,2007,65,06
16,1,2007,65,07
14,1,2007,65,08A
52,1,2007,65,08B
8,1,2007,65,10
21,1,2007,65,11
88,1,2007,65,14
4,1,2007,65,15
4,1,2007,65,17
14,1,2007,65,18
6,1,2007,65,20
3,1,2007,65,24
28,1,2007,65,26
1,1,2007,66,01A
11,1,2007,66,02
83,1,2007,66,03
36,1,2007,66,04A
49,1,2007,66,04B
151,1,2007,66,05
252,1,2007,66,06
85,1,2007,66,07
76,1,2007,66,08A
277,1,2007,66,08B
1,1,2007,66,09
16,1,2007,66,10
33,1,2007,66,11
1,1,2007,66,12
201,1,2007,66,14
17,1,2007,66,15
3,1,2007,66,16
8,1,2007,66,17
241,1,2007,66,18
5,1,2007,66,19
8,1,2007,66,20
2,1,2007,66,22
13,1,2007,66,24
138,1,2007,66,26
2,1,2007,67,01A
12,1,2007,67,02
83,1,2007,67,03
45,1,2007,67,04A
86,1,2007,67,04B
139,1,2007,67,05
287,1,2007,67,06
67,1,2007,67,07
113,1,2007,67,08A
387,1,2007,67,08B
9,1,2007,67,10
35,1,2007,67,11
229,1,2007,67,14
34,1,2007,67,15
38,1,2007,67,16
11,1,2007,67,17
238,1,2007,67,18
10,1,2007,67,19
6,1,2007,67,20
1,1,2007,67,22
7,1,2007,67,24
153,1,2007,67,26
3,1,2007,68,01A
19,1,2007,68,02
76,1,2007,68,03
35,1,2007,68,04A
68,1,2007,68,04B
143,1,2007,68,05
248,1,2007,68,06
77,1,2007,68,07
115,1,2007,68,08A
377,1,2007,68,08B
2,1,2007,68,09
7,1,2007,68,10
29,1,2007,68,11
184,1,2007,68,14
20,1,2007,68,15
39,1,2007,68,16
5,1,2007,68,17
205,1,2007,68,18
11,1,2007,68,19
5,1,2007,68,20
3,1,2007,68,22
1,1,2007,68,24
122,1,2007,68,26
2,1,2007,69,01A
11,1,2007,69,02
81,1,2007,69,03
31,1,2007,69,04A
58,1,2007,69,04B
106,1,2007,69,05
208,1,2007,69,06
76,1,2007,69,07
71,1,2007,69,08A
288,1,2007,69,08B
2,1,2007,69,09
12,1,2007,69,10
30,1,2007,69,11
170,1,2007,69,14
13,1,2007,69,15
3,1,2007,69,16
5,1,2007,69,17
221,1,2007,69,18
7,1,2007,69,19
9,1,2007,69,20
3,1,2007,69,22
14,1,2007,69,24
222,1,2007,69,26
2,1,2007,70,02
42,1,2007,70,03
11,1,2007,70,04A
8,1,2007,70,04B
65,1,2007,70,05
116,1,2007,70,06
31,1,2007,70,07
22,1,2007,70,08A
92,1,2007,70,08B
1,1,2007,70,09
3,1,2007,70,10
19,1,2007,70,11
111,1,2007,70,14
5,1,2007,70,15
2,1,2007,70,17
22,1,2007,70,18
2,1,2007,70,19
5,1,2007,70,20
3,1,2007,70,24
58,1,2007,70,26
1,1,2007,71,01A
8,1,2007,71,02
90,1,2007,71,03
40,1,2007,71,04A
63,1,2007,71,04B
142,1,2007,71,05
289,1,2007,71,06
83,1,2007,71,07
113,1,2007,71,08A
301,1,2007,71,08B
1,1,2007,71,09
11,1,2007,71,10
39,1,2007,71,11
1,1,2007,71,13
229,1,2007,71,14
25,1,2007,71,15
2,1,2007,71,16
6,1,2007,71,17
287,1,2007,71,18
8,1,2007,71,19
11,1,2007,71,20
2,1,2007,71,22
4,1,2007,71,24
194,1,2007,71,26
1,1,2007,72,02
7,1,2007,72,03
3,1,2007,72,04B
23,1,2007,72,05
46,1,2007,72,06
13,1,2007,72,07
8,1,2007,72,08A
19,1,2007,72,08B
8,1,2007,72,10
14,1,2007,72,11
1,1,2007,72,12
24,1,2007,72,14
2,1,2007,72,15
2,1,2007,72,17
8,1,2007,72,18
1,1,2007,72,19
2,1,2007,72,24
33,1,2007,72,26
2,1,2007,73,01A
4,1,2007,73,02
27,1,2007,73,03
13,1,2007,73,04A
11,1,2007,73,04B
57,1,2007,73,05
135,1,2007,73,06
38,1,2007,73,07
47,1,2007,73,08A
113,1,2007,73,08B
1,1,2007,73,09
5,1,2007,73,10
14,1,2007,73,11
1,1,2007,73,13
94,1,2007,73,14
13,1,2007,73,15
3,1,2007,73,17
81,1,2007,73,18
3,1,2007,73,19
5,1,2007,73,20
1,1,2007,73,22
5,1,2007,73,24
97,1,2007,73,26
5,1,2007,74,05
20,1,2007,74,06
3,1,2007,74,07
8,1,2007,74,08A
15,1,2007,74,08B
2,1,2007,74,10
7,1,2007,74,11
25,1,2007,74,14
1,1,2007,74,15
2,1,2007,74,17
2,1,2007,74,18
1,1,2007,74,20
28,1,2007,74,26
6,1,2007,75,02
10,1,2007,75,03
6,1,2007,75,04A
4,1,2007,75,04B
47,1,2007,75,05
103,1,2007,75,06
27,1,2007,75,07
21,1,2007,75,08A
89,1,2007,75,08B
1,1,2007,75,09
5,1,2007,75,10
15,1,2007,75,11
63,1,2007,75,14
6,1,2007,75,15
1,1,2007,75,17
38,1,2007,75,18
5,1,2007,75,20
5,1,2007,75,24
48,1,2007,75,26
1,1,2007,76,03
2,1,2007,76,05
99,1,2007,76,06
16,1,2007,76,07
12,1,2007,76,08A
35,1,2007,76,08B
17,1,2007,76,11
1,1,2007,76,12
33,1,2007,76,14
2,1,2007,76,17
4,1,2007,76,18
139,1,2007,76,26
3,1,2007,77,02
13,1,2007,77,03
5,1,2007,77,04A
9,1,2007,77,04B
33,1,2007,77,05
160,1,2007,77,06
22,1,2007,77,07
22,1,2007,77,08A
77,1,2007,77,08B
8,1,2007,77,10
27,1,2007,77,11
88,1,2007,77,14
1,1,2007,77,16
2,1,2007,77,17
32,1,2007,77,18
3,1,2007,77,20
2,1,2007,77,22
3,1,2007,77,24
71,1,2007,77,26
1,1,2007,,02
2,1,2007,,06
2,1,2007,,08A
2,1,2007,,08B
2,1,2007,,11
5,1,2007,,14
2,1,2007,,18
2,1,2007,,26
1,1,2008,0,06
1,1,2008,0,26
1,1,2008,1,01A
6,1,2008,1,02
42,1,2008,1,03
6,1,2008,1,04A
17,1,2008,1,04B
48,1,2008,1,05
177,1,2008,1,06
32,1,2008,1,07
39,1,2008,1,08A
141,1,2008,1,08B
9,1,2008,1,10
30,1,2008,1,11
1,1,2008,1,12
111,1,2008,1,14
5,1,2008,1,15
10,1,2008,1,16
7,1,2008,1,17
100,1,2008,1,18
3,1,2008,1,19
2,1,2008,1,20
7,1,2008,1,24
114,1,2008,1,26
3,1,2008,2,02
27,1,2008,2,03
10,1,2008,2,04A
10,1,2008,2,04B
65,1,2008,2,05
188,1,2008,2,06
37,1,2008,2,07
40,1,2008,2,08A
110,1,2008,2,08B
1,1,2008,2,09
7,1,2008,2,10
26,1,2008,2,11
142,1,2008,2,14
3,1,2008,2,15
5,1,2008,2,16
6,1,2008,2,17
44,1,2008,2,18
3,1,2008,2,20
5,1,2008,2,22
3,1,2008,2,24
89,1,2008,2,26
2,1,2008,3,02
24,1,2008,3,03
6,1,2008,3,04A
20,1,2008,3,04B
46,1,2008,3,05
218,1,2008,3,06
15,1,2008,3,07
41,1,2008,3,08A
152,1,2008,3,08B
2,1,2008,3,09
7,1,2008,3,10
33,1,2008,3,11
1,1,2008,3,12
2,1,2008,3,13
75,1,2008,3,14
4,1,2008,3,15
2,1,2008,3,16
7,1,2008,3,17
96,1,2008,3,18
4,1,2008,3,19
1,1,2008,3,20
2,1,2008,3,22
12,1,2008,3,24
108,1,2008,3,26
2,1,2008,4,02
14,1,2008,4,03
4,1,2008,4,04A
5,1,2008,4,04B
33,1,2008,4,05
112,1,2008,4,06
25,1,2008,4,07
15,1,2008,4,08A
49,1,2008,4,08B
1,1,2008,4,09
3,1,2008,4,10
18,1,2008,4,11
58,1,2008,4,14
3,1,2008,4,17
19,1,2008,4,18
2,1,2008,4,20
1,1,2008,4,22
1,1,2008,4,24
45,1,2008,4,26
1,1,2008,5,02
5,1,2008,5,03
2,1,2008,5,04A
3,1,2008,5,04B
40,1,2008,5,05
154,1,2008,5,06
17,1,2008,5,07
10,1,2008,5,08A
26,1,2008,5,08B
1,1,2008,5,09
3,1,2008,5,10
17,1,2008,5,11
1,1,2008,5,12
62,1,2008,5,14
2,1,2008,5,15
4,1,2008,5,17
9,1,2008,5,18
38,1,2008,5,26
3,1,2008,6,02
45,1,2008,6,03
7,1,2008,6,04A
7,1,2008,6,04B
122,1,2008,6,05
434,1,2008,6,06
41,1,2008,6,07
20,1,2008,6,08A
98,1,2008,6,08B
1,1,2008,6,09
9,1,2008,6,10
77,1,2008,6,11
1,1,2008,6,13
130,1,2008,6,14
2,1,2008,6,15
1,1,2008,6,16
4,1,2008,6,17
16,1,2008,6,18
1,1,2008,6,20
6,1,2008,6,24
84,1,2008,6,26
2,1,2008,7,02
29,1,2008,7,03
3,1,2008,7,04A
7,1,2008,7,04B
89,1,2008,7,05
438,1,2008,7,06
45,1,2008,7,07
14,1,2008,7,08A
51,1,2008,7,08B
3,1,2008,7,09
5,1,2008,7,10
52,1,2008,7,11
94,1,2008,7,14
6,1,2008,7,17
19,1,2008,7,18
2,1,2008,7,20
1,1,2008,7,22
1,1,2008,7,24
54,1,2008,7,26
2,1,2008,8,01A
3,1,2008,8,02
53,1,2008,8,03
9,1,2008,8,04A
26,1,2008,8,04B
43,1,2008,8,05
697,1,2008,8,06
44,1,2008,8,07
49,1,2008,8,08A
178,1,2008,8,08B
13,1,2008,8,10
124,1,2008,8,11
2,1,2008,8,12
1,1,2008,8,13
110,1,2008,8,14
10,1,2008,8,15
22,1,2008,8,16
8,1,2008,8,17
85,1,2008,8,18
3,1,2008,8,19
1,1,2008,8,20
2,1,2008,8,22
6,1,2008,8,24
193,1,2008,8,26
23,1,2008,9,06
3,1,2008,9,07
4,1,2008,9,08A
6,1,2008,9,08B
5,1,2008,9,11
22,1,2008,9,14
1,1,2008,9,24
12,1,2008,9,26
5,1,2008,10,03
1,1,2008,10,04B
20,1,2008,10,05
68,1,2008,10,06
3,1,2008,10,07
13,1,2008,10,08A
26,1,2008,10,08B
2,1,2008,10,10
13,1,2008,10,11
51,1,2008,10,14
3,1,2008,10,17
9,1,2008,10,18
1,1,2008,10,20
42,1,2008,10,26
1,1,2008,11,02
4,1,2008,11,03
3,1,2008,11,04A
1,1,2008,11,04B
11,1,2008,11,05
50,1,2008,11,06
10,1,2008,11,07
7,1,2008,11,08A
25,1,2008,11,08B
3,1,2008,11,10
15,1,2008,11,11
45,1,2008,11,14
3,1,2008,11,15
9,1,2008,11,18
2,1,2008,11,24
38,1,2008,11,26
1,1,2008,12,02
3,1,2008,12,03
12,1,2008,12,05
31,1,2008,12,06
2,1,2008,12,07
2,1,2008,12,08A
14,1,2008,12,08B
1,1,2008,12,10
6,1,2008,12,11
1,1,2008,12,12
23,1,2008,12,14
1,1,2008,12,17
1,1,2008,12,18
1,1,2008,12,24
15,1,2008,12,26
5,1,2008,13,03
1,1,2008,13,04A
1,1,2008,13,04B
20,1,2008,13,05
61,1,2008,13,06
10,1,2008,13,07
6,1,2008,13,08A
28,1,2008,13,08B
2,1,2008,13,10
11,1,2008,13,11
1,1,2008,13,13
44,1,2008,13,14
1,1,2008,13,15
2,1,2008,13,17
13,1,2008,13,18
1,1,2008,13,22
1,1,2008,13,24
25,1,2008,13,26
1,1,2008,14,01A
2,1,2008,14,02
15,1,2008,14,03
11,1,2008,14,04A
14,1,2008,14,04B
37,1,2008,14,05
100,1,2008,14,06
23,1,2008,14,07
19,1,2008,14,08A
85,1,2008,14,08B
1,1,2008,14,09
2,1,2008,14,10
23,1,2008,14,11
88,1,2008,14,14
6,1,2008,14,15
4,1,2008,14,17
25,1,2008,14,18
4,1,2008,14,20
7,1,2008,14,24
52,1,2008,14,26
2,1,2008,15,02
22,1,2008,15,03
2,1,2008,15,04A
7,1,2008,15,04B
41,1,2008,15,05
180,1,2008,15,06
47,1,2008,15,07
33,1,2008,15,08A
118,1,2008,15,08B
2,1,2008,15,09
13,1,2008,15,10
33,1,2008,15,11
1,1,2008,15,12
133,1,2008,15,14
1,1,2008,15,15
3,1,2008,15,16
3,1,2008,15,17
48,1,2008,15,18
1,1,2008,15,20
1,1,2008,15,22
92,1,2008,15,26
5,1,2008,16,02
19,1,2008,16,03
9,1,2008,16,04A
8,1,2008,16,04B
61,1,2008,16,05
157,1,2008,16,06
40,1,2008,16,07
31,1,2008,16,08A
101,1,2008,16,08B
3,1,2008,16,09
6,1,2008,16,10
23,1,2008,16,11
118,1,2008,16,14
3,1,2008,16,15
3,1,2008,16,16
3,1,2008,16,17
35,1,2008,16,18
3,1,2008,16,20
2,1,2008,16,22
2,1,2008,16,24
66,1,2008,16,26
5,1,2008,17,03
3,1,2008,17,04A
6,1,2008,17,04B
35,1,2008,17,05
115,1,2008,17,06
17,1,2008,17,07
10,1,2008,17,08A
53,1,2008,17,08B
6,1,2008,17,10
26,1,2008,17,11
76,1,2008,17,14
2,1,2008,17,15
3,1,2008,17,17
11,1,2008,17,18
2,1,2008,17,22
41,1,2008,17,26
2,1,2008,18,03
1,1,2008,18,04A
13,1,2008,18,05
28,1,2008,18,06
6,1,2008,18,07
2,1,2008,18,08A
14,1,2008,18,08B
7,1,2008,18,11
15,1,2008,18,14
1,1,2008,18,15
1,1,2008,18,17
5,1,2008,18,18
2,1,2008,18,24
19,1,2008,18,26
7,1,2008,19,02
45,1,2008,19,03
18,1,2008,19,04A
12,1,2008,19,04B
102,1,2008,19,05
247,1,2008,19,06
71,1,2008,19,07
51,1,2008,19,08A
149,1,2008,19,08B
1,1,2008,19,09
13,1,2008,19,10
33,1,2008,19,11
179,1,2008,19,14
12,1,2008,19,15
2,1,2008,19,16
8,1,2008,19,17
65,1,2008,19,18
9,1,2008,19,20
4,1,2008,19,22
11,1,2008,19,24
111,1,2008,19,26
2,1,2008,20,01A
13,1,2008,20,03
2,1,2008,20,04A
6,1,2008,20,04B
21,1,2008,20,05
42,1,2008,20,06
13,1,2008,20,07
16,1,2008,20,08A
47,1,2008,20,08B
2,1,2008,20,09
6,1,2008,20,10
13,1,2008,20,11
48,1,2008,20,14
1,1,2008,20,16
1,1,2008,20,17
28,1,2008,20,18
4,1,2008,20,20
3,1,2008,20,22
4,1,2008,20,24
54,1,2008,20,26
1,1,2008,21,01A
1,1,2008,21,02
20,1,2008,21,03
4,1,2008,21,04A
5,1,2008,21,04B
54,1,2008,21,05
115,1,2008,21,06
40,1,2008,21,07
21,1,2008,21,08A
76,1,2008,21,08B
3,1,2008,21,10
20,1,2008,21,11
1,1,2008,21,12
97,1,2008,21,14
3,1,2008,21,15
4,1,2008,21,16
6,1,2008,21,17
39,1,2008,21,18
3,1,2008,21,20
2,1,2008,21,22
4,1,2008,21,24
65,1,2008,21,26
2,1,2008,22,01A
5,1,2008,22,02
30,1,2008,22,03
16,1,2008,22,04A
24,1,2008,22,04B
115,1,2008,22,05
333,1,2008,22,06
64,1,2008,22,07
47,1,2008,22,08A
151,1,2008,22,08B
4,1,2008,22,09
8,1,2008,22,10
34,1,2008,22,11
155,1,2008,22,14
13,1,2008,22,15
2,1,2008,22,16
6,1,2008,22,17
83,1,2008,22,18
6,1,2008,22,20
5,1,2008,22,22
8,1,2008,22,24
99,1,2008,22,26
3,1,2008,23,01A
7,1,2008,23,02
74,1,2008,23,03
30,1,2008,23,04A
60,1,2008,23,04B
97,1,2008,23,05
237,1,2008,23,06
97,1,2008,23,07
70,1,2008,23,08A
288,1,2008,23,08B
5,1,2008,23,09
6,1,2008,23,10
28,1,2008,23,11
162,1,2008,23,14
12,1,2008,23,15
34,1,2008,23,16
7,1,2008,23,17
308,1,2008,23,18
10,1,2008,23,19
10,1,2008,23,20
3,1,2008,23,22
10,1,2008,23,24
179,1,2008,23,26
1,1,2008,24,01A
4,1,2008,24,02
50,1,2008,24,03
10,1,2008,24,04A
17,1,2008,24,04B
170,1,2008,24,05
600,1,2008,24,06
83,1,2008,24,07
65,1,2008,24,08A
137,1,2008,24,08B
2,1,2008,24,09
10,1,2008,24,10
47,1,2008,24,11
230,1,2008,24,14
11,1,2008,24,15
20,1,2008,24,16
8,1,2008,24,17
108,1,2008,24,18
3,1,2008,24,20
6,1,2008,24,22
4,1,2008,24,24
137,1,2008,24,26
4,1,2008,25,01A
19,1,2008,25,02
168,1,2008,25,03
55,1,2008,25,04A
78,1,2008,25,04B
181,1,2008,25,05
526,1,2008,25,06
137,1,2008,25,07
167,1,2008,25,08A
621,1,2008,25,08B
6,1,2008,25,09
17,1,2008,25,10
65,1,2008,25,11
384,1,2008,25,14
33,1,2008,25,15
38,1,2008,25,16
13,1,2008,25,17
690,1,2008,25,18
27,1,2008,25,19
14,1,2008,25,20
4,1,2008,25,22
16,1,2008,25,24
422,1,2008,25,26
3,1,2008,26,01A
4,1,2008,26,02
56,1,2008,26,03
17,1,2008,26,04A
34,1,2008,26,04B
43,1,2008,26,05
164,1,2008,26,06
54,1,2008,26,07
46,1,2008,26,08A
172,1,2008,26,08B
1,1,2008,26,09
6,1,2008,26,10
16,1,2008,26,11
92,1,2008,26,14
12,1,2008,26,15
24,1,2008,26,16
6,1,2008,26,17
160,1,2008,26,18
5,1,2008,26,19
3,1,2008,26,20
1,1,2008,26,24
77,1,2008,26,26
2,1,2008,27,01A
6,1,2008,27,02
58,1,2008,27,03
18,1,2008,27,04A
38,1,2008,27,04B
39,1,2008,27,05
183,1,2008,27,06
58,1,2008,27,07
47,1,2008,27,08A
182,1,2008,27,08B
2,1,2008,27,09
3,1,2008,27,10
10,1,2008,27,11
108,1,2008,27,14
13,1,2008,27,15
45,1,2008,27,16
3,1,2008,27,17
183,1,2008,27,18
8,1,2008,27,19
1,1,2008,27,20
8,1,2008,27,24
125,1,2008,27,26
1,1,2008,28,01A
4,1,2008,28,02
54,1,2008,28,03
26,1,2008,28,04A
21,1,2008,28,04B
61,1,2008,28,05
558,1,2008,28,06
67,1,2008,28,07
76,1,2008,28,08A
167,1,2008,28,08B
1,1,2008,28,09
15,1,2008,28,10
80,1,2008,28,11
3,1,2008,28,13
173,1,2008,28,14
8,1,2008,28,15
15,1,2008,28,16
3,1,2008,28,17
91,1,2008,28,18
4,1,2008,28,19
6,1,2008,28,20
2,1,2008,28,22
14,1,2008,28,24
173,1,2008,28,26
7,1,2008,29,01A
11,1,2008,29,02
65,1,2008,29,03
19,1,2008,29,04A
53,1,2008,29,04B
64,1,2008,29,05
237,1,2008,29,06
75,1,2008,29,07
79,1,2008,29,08A
280,1,2008,29,08B
2,1,2008,29,09
3,1,2008,29,10
20,1,2008,29,11
144,1,2008,29,14
14,1,2008,29,15
5,1,2008,29,16
2,1,2008,29,17
251,1,2008,29,18
11,1,2008,29,19
3,1,2008,29,20
9,1,2008,29,24
182,1,2008,29,26
3,1,2008,30,01A
2,1,2008,30,02
36,1,2008,30,03
9,1,2008,30,04A
33,1,2008,30,04B
53,1,2008,30,05
169,1,2008,30,06
58,1,2008,30,07
50,1,2008,30,08A
149,1,2008,30,08B
4,1,2008,30,10
17,1,2008,30,11
118,1,2008,30,14
8,1,2008,30,15
4,1,2008,30,16
7,1,2008,30,17
59,1,2008,30,18
3,1,2008,30,20
2,1,2008,30,22
24,1,2008,30,24
133,1,2008,30,26
12,1,2008,31,03
10,1,2008,31,04A
5,1,2008,31,04B
31,1,2008,31,05
126,1,2008,31,06
26,1,2008,31,07
36,1,2008,31,08A
77,1,2008,31,08B
2,1,2008,31,09
2,1,2008,31,10
9,1,2008,31,11
98,1,2008,31,14
3,1,2008,31,15
3,1,2008,31,16
4,1,2008,31,17
32,1,2008,31,18
1,1,2008,31,20
1,1,2008,31,22
10,1,2008,31,24
36,1,2008,31,26
5,1,2008,32,02
31,1,2008,32,03
2,1,2008,32,04A
6,1,2008,32,04B
13,1,2008,32,05
634,1,2008,32,06
27,1,2008,32,07
32,1,2008,32,08A
76,1,2008,32,08B
16,1,2008,32,10
119,1,2008,32,11
1,1,2008,32,12
1,1,2008,32,13
51,1,2008,32,14
2,1,2008,32,15
8,1,2008,32,16
6,1,2008,32,17
29,1,2008,32,18
1,1,2008,32,22
4,1,2008,32,24
133,1,2008,32,26
1,1,2008,33,02
9,1,2008,33,03
6,1,2008,33,04A
5,1,2008,33,04B
12,1,2008,33,05
122,1,2008,33,06
15,1,2008,33,07
19,1,2008,33,08A
41,1,2008,33,08B
6,1,2008,33,10
24,1,2008,33,11
1,1,2008,33,13
31,1,2008,33,14
2,1,2008,33,15
1,1,2008,33,17
75,1,2008,33,18
2,1,2008,33,19
2,1,2008,33,24
184,1,2008,33,26
16,1,2008,34,03
2,1,2008,34,04A
2,1,2008,34,04B
9,1,2008,34,05
38,1,2008,34,06
11,1,2008,34,07
2,1,2008,34,08A
28,1,2008,34,08B
6,1,2008,34,11
18,1,2008,34,14
2,1,2008,34,15
2,1,2008,34,17
22,1,2008,34,18
1,1,2008,34,20
2,1,2008,34,22
2,1,2008,34,24
23,1,2008,34,26
1,1,2008,35,01A
23,1,2008,35,03
12,1,2008,35,04A
7,1,2008,35,04B
10,1,2008,35,05
97,1,2008,35,06
27,1,2008,35,07
24,1,2008,35,08A
82,1,2008,35,08B
3,1,2008,35,10
17,1,2008,35,11
31,1,2008,35,14
5,1,2008,35,15
1,1,2008,35,16
1,1,2008,35,17
126,1,2008,35,18
3,1,2008,35,19
1,1,2008,35,20
3,1,2008,35,24
98,1,2008,35,26
1,1,2008,36,02
7,1,2008,36,03
1,1,2008,36,04A
1,1,2008,36,04B
11,1,2008,36,05
22,1,2008,36,06
6,1,2008,36,07
8,1,2008,36,08A
26,1,2008,36,08B
3,1,2008,36,10
1,1,2008,36,11
9,1,2008,36,14
25,1,2008,36,18
2,1,2008,36,20
1,1,2008,36,24
17,1,2008,36,26
15,1,2008,37,03
4,1,2008,37,04A
8,1,2008,37,04B
4,1,2008,37,05
36,1,2008,37,06
8,1,2008,37,07
10,1,2008,37,08A
20,1,2008,37,08B
2,1,2008,37,10
8,1,2008,37,11
1,1,2008,37,13
13,1,2008,37,14
6,1,2008,37,15
1,1,2008,37,17
34,1,2008,37,18
1,1,2008,37,19
2,1,2008,37,24
22,1,2008,37,26
4,1,2008,38,01A
1,1,2008,38,02
37,1,2008,38,03
14,1,2008,38,04A
22,1,2008,38,04B
57,1,2008,38,05
120,1,2008,38,06
38,1,2008,38,07
41,1,2008,38,08A
129,1,2008,38,08B
3,1,2008,38,10
17,1,2008,38,11
82,1,2008,38,14
5,1,2008,38,15
19,1,2008,38,16
3,1,2008,38,17
64,1,2008,38,18
2,1,2008,38,20
1,1,2008,38,22
6,1,2008,38,24
108,1,2008,38,26
1,1,2008,39,01A
3,1,2008,39,02
16,1,2008,39,03
3,1,2008,39,04A
4,1,2008,39,04B
11,1,2008,39,05
85,1,2008,39,06
18,1,2008,39,07
19,1,2008,39,08A
64,1,2008,39,08B
1,1,2008,39,09
2,1,2008,39,10
13,1,2008,39,11
37,1,2008,39,14
4,1,2008,39,15
18,1,2008,39,18
2,1,2008,39,19
3,1,2008,39,20
1,1,2008,39,24
37,1,2008,39,26
4,1,2008,40,02
29,1,2008,40,03
8,1,2008,40,04A
14,1,2008,40,04B
47,1,2008,40,05
81,1,2008,40,06
17,1,2008,40,07
22,1,2008,40,08A
121,1,2008,40,08B
1,1,2008,40,10
7,1,2008,40,11
62,1,2008,40,14
4,1,2008,40,15
27,1,2008,40,16
1,1,2008,40,17
49,1,2008,40,18
1,1,2008,40,19
5,1,2008,40,20
4,1,2008,40,24
69,1,2008,40,26
1,1,2008,41,02
13,1,2008,41,03
1,1,2008,41,04A
3,1,2008,41,04B
23,1,2008,41,05
125,1,2008,41,06
12,1,2008,41,07
9,1,2008,41,08A
37,1,2008,41,08B
4,1,2008,41,10
10,1,2008,41,11
37,1,2008,41,14
3,1,2008,41,15
3,1,2008,41,17
13,1,2008,41,18
1,1,2008,41,20
1,1,2008,41,22
1,1,2008,41,24
35,1,2008,41,26
3,1,2008,42,02
52,1,2008,42,03
24,1,2008,42,04A
33,1,2008,42,04B
87,1,2008,42,05
136,1,2008,42,06
41,1,2008,42,07
44,1,2008,42,08A
178,1,2008,42,08B
2,1,2008,42,09
6,1,2008,42,10
17,1,2008,42,11
116,1,2008,42,14
16,1,2008,42,15
1,1,2008,42,16
6,1,2008,42,17
108,1,2008,42,18
6,1,2008,42,19
3,1,2008,42,20
1,1,2008,42,22
11,1,2008,42,24
100,1,2008,42,26
5,1,2008,43,01A
15,1,2008,43,02
83,1,2008,43,03
41,1,2008,43,04A
59,1,2008,43,04B
207,1,2008,43,05
306,1,2008,43,06
89,1,2008,43,07
95,1,2008,43,08A
346,1,2008,43,08B
15,1,2008,43,10
52,1,2008,43,11
255,1,2008,43,14
25,1,2008,43,15
8,1,2008,43,16
4,1,2008,43,17
185,1,2008,43,18
9,1,2008,43,19
13,1,2008,43,20
11,1,2008,43,24
203,1,2008,43,26
4,1,2008,44,02
90,1,2008,44,03
21,1,2008,44,04A
33,1,2008,44,04B
109,1,2008,44,05
244,1,2008,44,06
79,1,2008,44,07
61,1,2008,44,08A
192,1,2008,44,08B
4,1,2008,44,09
11,1,2008,44,10
38,1,2008,44,11
1,1,2008,44,12
1,1,2008,44,13
142,1,2008,44,14
11,1,2008,44,15
4,1,2008,44,16
1,1,2008,44,17
135,1,2008,44,18
1,1,2008,44,19
6,1,2008,44,20
2,1,2008,44,22
4,1,2008,44,24
119,1,2008,44,26
2,1,2008,45,01A
2,1,2008,45,02
29,1,2008,45,03
5,1,2008,45,04A
9,1,2008,45,04B
33,1,2008,45,05
51,1,2008,45,06
13,1,2008,45,07
14,1,2008,45,08A
52,1,2008,45,08B
6,1,2008,45,10
8,1,2008,45,11
41,1,2008,45,14
3,1,2008,45,15
11,1,2008,45,18
3,1,2008,45,20
32,1,2008,45,26
4,1,2008,46,01A
6,1,2008,46,02
52,1,2008,46,03
29,1,2008,46,04A
37,1,2008,46,04B
119,1,2008,46,05
182,1,2008,46,06
50,1,2008,46,07
68,1,2008,46,08A
213,1,2008,46,08B
6,1,2008,46,10
26,1,2008,46,11
152,1,2008,46,14
18,1,2008,46,15
2,1,2008,46,16
7,1,2008,46,17
115,1,2008,46,18
2,1,2008,46,19
7,1,2008,46,20
1,1,2008,46,22
8,1,2008,46,24
108,1,2008,46,26
1,1,2008,47,02
9,1,2008,47,03
6,1,2008,47,04A
1,1,2008,47,04B
21,1,2008,47,05
15,1,2008,47,06
2,1,2008,47,07
7,1,2008,47,08A
15,1,2008,47,08B
1,1,2008,47,09
2,1,2008,47,10
1,1,2008,47,11
15,1,2008,47,14
2,1,2008,47,15
10,1,2008,47,18
1,1,2008,47,19
1,1,2008,47,20
8,1,2008,47,26
2,1,2008,48,02
24,1,2008,48,03
7,1,2008,48,04A
14,1,2008,48,04B
31,1,2008,48,05
77,1,2008,48,06
23,1,2008,48,07
12,1,2008,48,08A
52,1,2008,48,08B
5,1,2008,48,10
13,1,2008,48,11
43,1,2008,48,14
1,1,2008,48,15
